ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,0,2015-10-25 09:47:30,0.0,0.0,0.0,hap,img/f_hap_cut.png,HIT,5751.0,7736.0,6.0,23-4-21-39-18-0,0.0
0,0,20,2015-10-25 09:55:27,477.34788,0.0,0.0,hap,img/f_hap_cut.png,HIT,31873.0,33391.0,32.0,28-32-9-8-1-12-15-20-26-24-42-16-10-31-7-43-19-5-39-44-27-41-35-38-33-47-30-17-2-29-4-25,20.0
0,0,41,2015-10-25 10:01:59,869.21417,0.0,0.0,hap,img/f_hap_cut.png,HIT,8091.0,9771.0,9.0,25-18-23-40-37-12-10-41-16,41.0
0,0,54,2015-10-25 10:06:10,1119.81452,0.0,0.0,hap,img/f_hap_cut.png,HIT,2514.0,3778.0,3.0,13-37-43,54.0
0,0,63,2015-10-25 10:08:49,1279.40803,0.0,0.0,hap,img/f_hap_cut.png,HIT,8295.0,9894.0,9.0,18-0-39-45-35-43-29-28-6,63.0
0,0,83,2015-10-25 10:13:51,1581.45887,0.0,0.0,hap,img/f_hap_cut.png,HIT,7026.0,8826.0,8.0,7-22-18-31-25-37-41-28,83.0
0,0,95,2015-10-25 10:18:12,1842.43466,0.0,0.0,hap,img/f_hap_cut.png,HIT,6447.0,8054.0,7.0,36-27-28-41-13-16-4,95.0
0,0,103,2015-10-25 10:20:59,2009.07983,0.0,0.0,hap,img/f_hap_cut.png,HIT,6372.0,7901.0,7.0,5-36-37-14-15-6-42,103.0
0,0,116,2015-10-25 10:28:00,91.8549,0.0,0.0,hap,img/f_hap_cut.png,HIT,6844.0,8197.0,7.0,36-25-46-31-8-34-9,116.0
0,0,136,2015-10-25 10:33:43,434.81515,0.0,0.0,hap,img/f_hap_cut.png,HIT,8502.0,9814.0,9.0,17-47-7-46-6-24-31-37-40,136.0
0,0,148,2015-10-25 10:37:04,636.0426,0.0,0.0,hap,img/f_hap_cut.png,HIT,5809.0,7065.0,6.0,5-22-44-45-29-8,148.0
0,0,164,2015-10-25 10:41:33,904.34415,0.0,0.0,hap,img/f_hap_cut.png,HIT,12176.0,14000.0,13.0,45-47-8-28-7-16-18-36-11-40-33-29-44,164.0
0,0,168,2015-10-25 10:42:47,978.41214,0.0,0.0,hap,img/f_hap_cut.png,HIT,7403.0,8788.0,8.0,18-28-8-36-35-1-13-15,168.0
0,0,187,2015-10-25 10:47:32,1263.56202,0.0,0.0,hap,img/f_hap_cut.png,HIT,17804.0,18909.0,18.0,46-32-24-41-20-30-2-43-3-27-44-0-10-16-6-31-5-1,187.0
0,0,204,2015-10-25 10:52:31,1562.40832,0.0,0.0,hap,img/f_hap_cut.png,HIT,7373.0,9151.0,8.0,28-40-45-46-36-29-18-38,204.0
0,0,223,2015-10-25 10:57:35,1866.2895,0.0,0.0,hap,img/f_hap_cut.png,HIT,12915.0,13875.0,13.0,1-47-3-20-0-41-17-39-9-15-23-34-12,223.0
0,1,3,2015-10-25 09:48:10,40.37235,1.0,0.0,ang,img/f_sad_cut.png,ERR,23667.0,30661.0,24.0,9-33-39-6-38-19-45-5-25-20-12-23-31-28-2-22-34-24-8-32-36-15-11-0,3.0
0,1,14,2015-10-25 09:52:57,326.74999,1.0,0.0,sup,img/f_sad_cut.png,ERR,764.0,3347.0,1.0,24,14.0
0,1,31,2015-10-25 09:59:18,708.01247,1.0,0.0,ang,img/f_sad_cut.png,ERR,12106.0,16042.0,13.0,33-8-30-39-2-42-45-16-22-10-4-11-21,31.0
0,1,49,2015-10-25 10:04:19,1009.20354,1.0,0.0,sad,img/f_sad_cut.png,HIT,25005.0,26470.0,25.0,33-25-1-3-41-15-38-44-36-5-18-14-29-35-40-47-12-8-46-26-32-9-2-13-19,49.0
0,1,67,2015-10-25 10:09:22,1312.01677,1.0,0.0,fea,img/f_sad_cut.png,ERR,12912.0,14705.0,13.0,11-40-24-14-27-8-25-34-43-22-5-46-31,67.0
0,1,77,2015-10-25 10:11:53,1462.91481,1.0,0.0,dis,img/f_sad_cut.png,ERR,26201.0,30082.0,27.0,3-1-34-20-47-37-23-16-27-43-32-17-15-33-8-2-35-38-0-22-14-6-19-39-40-9-12,77.0
0,1,93,2015-10-25 10:17:36,1806.32243,1.0,0.0,fea,img/f_sad_cut.png,ERR,19118.0,21862.0,20.0,47-11-26-44-14-34-23-0-3-38-41-16-30-27-18-43-13-8-45-9,93.0
0,1,106,2015-10-25 10:21:31,2041.03831,1.0,0.0,sad,img/f_sad_cut.png,HIT,32347.0,33867.0,33.0,19-40-17-18-2-30-36-24-5-20-32-27-14-28-23-7-3-43-33-45-15-47-11-0-35-8-21-41-31-12-4-22-16,106.0
0,1,123,2015-10-25 10:29:28,179.33912,1.0,0.0,fea,img/f_sad_cut.png,ERR,17088.0,25184.0,18.0,15-3-39-40-33-22-28-5-20-35-21-25-7-2-34-18-43-36,123.0
0,1,128,2015-10-25 10:30:34,245.57885,1.0,0.0,sad,img/f_sad_cut.png,HIT,22826.0,23947.0,23.0,40-3-14-29-47-12-28-9-36-4-19-11-2-20-17-1-18-33-35-7-32-31-39,128.0
0,1,153,2015-10-25 10:38:15,706.67482,1.0,0.0,sad,img/f_sad_cut.png,HIT,19430.0,20686.0,20.0,11-37-28-4-13-40-6-1-16-8-38-30-41-24-2-3-36-46-26-23,153.0
0,1,162,2015-10-25 10:41:12,883.4268,1.0,0.0,sad,img/f_sad_cut.png,HIT,14439.0,15775.0,15.0,41-25-5-6-31-43-4-20-16-11-13-2-7-22-0,162.0
0,1,181,2015-10-25 10:46:00,1171.62138,1.0,0.0,sad,img/f_sad_cut.png,HIT,9103.0,11111.0,10.0,42-16-8-25-32-43-2-10-41-7,181.0
0,1,184,2015-10-25 10:46:35,1206.52309,1.0,0.0,sad,img/f_sad_cut.png,HIT,34304.0,36016.0,35.0,19-1-2-40-36-6-23-0-4-22-11-3-38-31-35-18-15-39-45-16-27-33-5-9-24-44-8-7-46-41-25-28-30-14-32,184.0
0,1,200,2015-10-25 10:51:28,1499.78701,1.0,0.0,sad,img/f_sad_cut.png,HIT,13655.0,15312.0,14.0,29-6-15-16-42-34-41-35-9-26-28-21-40-12,200.0
0,1,215,2015-10-25 10:55:19,1731.0402,1.0,0.0,sad,img/f_sad_cut.png,HIT,10729.0,12001.0,11.0,35-25-5-0-38-21-39-23-28-3-22,215.0
0,2,1,2015-10-25 09:47:38,8.24178,2.0,0.0,dis,img/f_ang_cut.png,ERR,12630.0,14550.0,13.0,27-23-2-30-37-5-17-4-38-11-33-35-10,1.0
0,2,17,2015-10-25 09:53:53,382.987,2.0,0.0,ang,img/f_ang_cut.png,HIT,23077.0,26933.0,23.0,15-44-37-42-10-41-34-16-47-31-43-6-12-9-33-22-45-39-36-20-29-35-8,17.0
0,2,36,2015-10-25 10:00:21,771.34552,2.0,0.0,ang,img/f_ang_cut.png,HIT,4878.0,6478.0,5.0,14-29-2-30-19,36.0
0,2,44,2015-10-25 10:02:37,907.24439,2.0,0.0,ang,img/f_ang_cut.png,HIT,8737.0,15506.0,9.0,20-34-22-18-2-21-41-26-45,44.0
0,2,64,2015-10-25 10:09:00,1289.78562,2.0,0.0,ang,img/f_ang_cut.png,HIT,8699.0,9979.0,9.0,39-19-43-5-42-33-10-7-30,64.0
0,2,70,2015-10-25 10:10:02,1352.21748,2.0,0.0,ang,img/f_ang_cut.png,HIT,6612.0,8309.0,7.0,43-27-46-10-2-30-19,70.0
