ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,8,2016-01-14 10:35:54,136.50581,0.0,0.0,hap,img/f_hap_cut.png,HIT,16488.0,20368.0,17.0,20-25-4-43-30-7-44-31-17-45-39-40-23-14-21-5-38,8.0
0,0,19,2016-01-14 10:39:16,337.86034,0.0,0.0,hap,img/f_hap_cut.png,HIT,9298.0,11082.0,10.0,23-13-17-5-32-8-36-34-24-28,19.0
0,0,34,2016-01-14 10:43:07,569.35039,0.0,0.0,hap,img/f_hap_cut.png,HIT,4782.0,6022.0,5.0,33-20-21-35-26,34.0
0,0,43,2016-01-14 10:45:07,689.38718,0.0,0.0,hap,img/f_hap_cut.png,HIT,10358.0,11926.0,11.0,1-41-43-0-11-33-45-14-22-4-9,43.0
0,0,65,2016-01-14 10:50:34,1015.5549,0.0,0.0,hap,img/f_hap_cut.png,HIT,9495.0,10999.0,10.0,39-35-27-17-47-3-14-20-32-29,65.0
0,0,77,2016-01-14 10:53:30,1192.16404,0.0,0.0,hap,img/f_hap_cut.png,HIT,7405.0,8757.0,8.0,7-39-23-5-13-29-24-20,77.0
0,0,97,2016-01-14 10:58:41,1503.25198,0.0,0.0,hap,img/f_hap_cut.png,HIT,9010.0,11578.0,10.0,7-10-9-0-32-42-44-47-21-28,97.0
0,0,105,2016-01-14 10:59:49,1570.69641,0.0,0.0,hap,img/f_hap_cut.png,HIT,2228.0,3829.0,3.0,37-18-21,105.0
0,0,124,2016-01-14 11:03:41,128.6451,0.0,0.0,hap,img/f_hap_cut.png,HIT,9567.0,10895.0,10.0,1-26-10-3-0-46-30-38-47-7,124.0
0,0,127,2016-01-14 11:04:12,159.55018,0.0,0.0,hap,img/f_hap_cut.png,HIT,13525.0,15005.0,14.0,12-18-5-11-16-31-6-32-17-28-19-10-35-39,127.0
0,0,150,2016-01-14 11:09:44,491.37545,0.0,0.0,hap,img/f_hap_cut.png,HIT,10766.0,11910.0,11.0,31-19-16-28-5-45-32-25-27-1-21,150.0
0,0,157,2016-01-14 11:11:19,586.1533,0.0,0.0,hap,img/f_hap_cut.png,HIT,2222.0,3726.0,3.0,37-40-19,157.0
0,0,168,2016-01-14 11:13:24,711.28036,0.0,0.0,hap,img/f_hap_cut.png,HIT,12761.0,14329.0,13.0,24-27-45-8-0-25-22-18-44-28-23-36-5,168.0
0,0,187,2016-01-14 11:17:25,952.54796,0.0,0.0,hap,img/f_hap_cut.png,HIT,8868.0,9932.0,9.0,35-15-44-6-39-38-27-40-2,187.0
0,0,198,2016-01-14 11:19:29,1075.94248,0.0,0.0,hap,img/f_hap_cut.png,HIT,5481.0,6888.0,6.0,42-5-43-40-13-15,198.0
0,0,222,2016-01-14 11:24:54,1401.29771,0.0,0.0,hap,img/f_hap_cut.png,HIT,5002.0,6050.0,5.0,33-2-28-38-18,222.0
0,1,9,2016-01-14 10:36:15,157.17009,1.0,0.0,dis,img/f_sad_cut.png,ERR,13430.0,16561.0,14.0,2-13-38-28-27-12-22-42-39-20-32-9-26-10,9.0
0,1,17,2016-01-14 10:38:41,303.23787,1.0,0.0,fea,img/f_sad_cut.png,ERR,12924.0,16972.0,13.0,38-5-21-46-24-7-43-10-0-17-20-15-40,17.0
0,1,29,2016-01-14 10:41:52,494.38832,1.0,0.0,sad,img/f_sad_cut.png,HIT,8781.0,10021.0,9.0,13-6-41-26-5-4-33-39-27,29.0
0,1,55,2016-01-14 10:47:40,841.93467,1.0,0.0,fea,img/f_sad_cut.png,ERR,14575.0,18135.0,15.0,36-28-10-42-39-44-46-4-6-7-22-33-16-18-30,55.0
0,1,69,2016-01-14 10:51:22,1063.53174,1.0,0.0,sad,img/f_sad_cut.png,HIT,12589.0,14254.0,13.0,15-33-7-35-28-13-41-5-4-43-18-10-20,69.0
0,1,79,2016-01-14 10:53:50,1211.60612,1.0,0.0,sad,img/f_sad_cut.png,HIT,11632.0,13041.0,12.0,7-23-20-41-24-42-13-36-40-14-26-27,79.0
0,1,96,2016-01-14 10:58:11,1473.03851,1.0,0.0,fea,img/f_sad_cut.png,ERR,25428.0,29915.0,26.0,14-16-15-17-28-30-22-38-4-43-9-8-40-1-31-39-11-24-18-41-36-12-27-35-29-10,96.0
0,1,106,2016-01-14 10:59:53,1574.82446,1.0,0.0,sad,img/f_sad_cut.png,HIT,16941.0,18381.0,17.0,27-39-31-42-23-43-33-11-38-19-2-16-6-26-28-41-1,106.0
0,1,116,2016-01-14 11:02:13,39.8806,1.0,0.0,sad,img/f_sad_cut.png,HIT,8902.0,10166.0,9.0,1-27-46-2-23-10-13-29-21,116.0
0,1,137,2016-01-14 11:06:57,324.01901,1.0,0.0,sad,img/f_sad_cut.png,HIT,14516.0,15836.0,15.0,2-41-11-18-28-17-0-6-24-39-47-38-43-25-33,137.0
0,1,153,2016-01-14 11:10:39,546.63284,1.0,0.0,sad,img/f_sad_cut.png,HIT,9259.0,10859.0,10.0,28-3-15-19-34-32-44-29-42-47,153.0
