ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,1,2016-03-03 13:59:43,7.68598,0.0,0.0,hap,img/f_hap_cut.png,HIT,8954.0,12314.0,9.0,38-10-2-28-20-18-19-34-29,1.0
0,0,24,2016-03-03 14:04:15,280.52176,0.0,0.0,hap,img/f_hap_cut.png,HIT,1830.0,2622.0,2.0,21-32,24.0
0,0,39,2016-03-03 14:06:32,416.83655,0.0,0.0,ntr,img/f_hap_cut.png,ERR,9731.0,10795.0,10.0,40-15-39-18-22-0-1-5-32-7,39.0
0,0,49,2016-03-03 14:08:41,545.82969,0.0,0.0,hap,img/f_hap_cut.png,HIT,12707.0,14331.0,13.0,8-40-17-43-25-27-47-11-32-9-28-36-41,49.0
0,0,65,2016-03-03 14:11:41,726.24588,0.0,0.0,hap,img/f_hap_cut.png,HIT,3674.0,4505.0,4.0,19-30-11-29,65.0
0,0,72,2016-03-03 14:12:44,789.19062,0.0,0.0,hap,img/f_hap_cut.png,HIT,10180.0,11677.0,11.0,18-44-31-27-26-5-38-8-28-30-13,72.0
0,0,97,2016-03-03 14:17:50,1094.68412,0.0,0.0,hap,img/f_hap_cut.png,HIT,4673.0,6074.0,5.0,37-17-14-15-31,97.0
0,0,105,2016-03-03 14:19:17,1182.5082,0.0,0.0,hap,img/f_hap_cut.png,HIT,3240.0,4705.0,4.0,19-5-29-0,105.0
0,0,112,2016-03-03 14:21:28,0.0,0.0,0.0,hap,img/f_hap_cut.png,HIT,15722.0,17163.0,16.0,3-35-41-9-18-8-14-19-4-45-44-32-33-17-22-13,112.0
0,0,135,2016-03-03 14:26:31,302.48538,0.0,0.0,hap,img/f_hap_cut.png,HIT,4716.0,5940.0,5.0,43-46-39-37-28,135.0
0,0,140,2016-03-03 14:27:11,342.80797,0.0,0.0,hap,img/f_hap_cut.png,HIT,4229.0,5757.0,5.0,35-46-23-29-43,140.0
0,0,160,2016-03-03 14:30:27,538.18326,0.0,0.0,hap,img/f_hap_cut.png,HIT,7926.0,8782.0,8.0,7-31-22-45-9-16-2-36,160.0
0,0,179,2016-03-03 14:33:48,739.28186,0.0,0.0,hap,img/f_hap_cut.png,HIT,1123.0,2491.0,2.0,29-47,179.0
0,0,194,2016-03-03 14:36:39,910.5558,0.0,0.0,hap,img/f_hap_cut.png,HIT,7349.0,8821.0,8.0,28-42-23-3-47-7-29-17,194.0
0,0,197,2016-03-03 14:37:06,937.82316,0.0,0.0,hap,img/f_hap_cut.png,HIT,6563.0,7643.0,7.0,17-23-5-19-30-26-44,197.0
0,0,214,2016-03-03 14:39:58,1110.01326,0.0,0.0,hap,img/f_hap_cut.png,HIT,8407.0,9607.0,9.0,41-14-25-6-46-26-2-16-28,214.0
0,1,11,2016-03-03 14:01:25,110.12959,1.0,0.0,sad,img/f_sad_cut.png,HIT,13848.0,15016.0,14.0,38-20-37-45-11-30-33-47-1-36-18-12-46-39,11.0
0,1,20,2016-03-03 14:03:27,231.91171,1.0,0.0,fea,img/f_sad_cut.png,ERR,9606.0,11070.0,10.0,34-7-27-4-43-22-32-37-33-24,20.0
0,1,29,2016-03-03 14:04:53,318.48401,1.0,0.0,fea,img/f_sad_cut.png,ERR,9915.0,11211.0,10.0,34-5-11-33-12-6-41-7-25-24,29.0
0,1,48,2016-03-03 14:08:28,532.80995,1.0,0.0,sad,img/f_sad_cut.png,HIT,10636.0,12716.0,11.0,37-9-12-45-21-22-24-19-30-13-11,48.0
0,1,63,2016-03-03 14:11:25,709.76788,1.0,0.0,sad,img/f_sad_cut.png,HIT,5375.0,6583.0,6.0,37-47-25-43-29-11,63.0
0,1,74,2016-03-03 14:13:07,811.76094,1.0,0.0,fea,img/f_sad_cut.png,ERR,11657.0,12873.0,12.0,7-22-15-43-21-28-8-44-18-0-25-12,74.0
0,1,88,2016-03-03 14:16:07,992.45499,1.0,0.0,sad,img/f_sad_cut.png,HIT,10293.0,11709.0,11.0,15-45-39-37-18-42-21-13-28-17-25,88.0
0,1,102,2016-03-03 14:18:44,1149.05922,1.0,0.0,sad,img/f_sad_cut.png,HIT,15168.0,16928.0,16.0,36-33-39-4-22-6-23-34-15-12-45-3-11-13-25-1,102.0
0,1,115,2016-03-03 14:22:19,50.76287,1.0,0.0,sad,img/f_sad_cut.png,HIT,9448.0,11432.0,10.0,20-38-12-23-14-8-17-2-40-31,115.0
0,1,137,2016-03-03 14:26:43,314.8008,1.0,0.0,sad,img/f_sad_cut.png,HIT,9030.0,11222.0,10.0,10-7-39-0-44-3-14-25-29-18,137.0
