ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,11,2015-11-16 12:07:04,197.18526,0.0,0.0,hap,img/f_hap_cut.png,HIT,4400.0,7287.0,5.0,11-35-32-37-20,11.0
0,0,16,2015-11-16 12:07:58,251.5459,0.0,0.0,hap,img/f_hap_cut.png,HIT,14163.0,17922.0,15.0,31-15-10-4-11-26-40-33-1-35-44-2-18-34-46,16.0
0,0,38,2015-11-16 12:13:32,585.19453,0.0,0.0,hap,img/f_hap_cut.png,HIT,1567.0,3407.0,2.0,37-16,38.0
0,0,54,2015-11-16 12:17:03,795.63718,0.0,0.0,hap,img/f_hap_cut.png,HIT,10507.0,11882.0,11.0,15-25-18-31-7-43-12-14-26-22-29,54.0
0,0,67,2015-11-16 12:19:57,969.75092,0.0,0.0,hap,img/f_hap_cut.png,HIT,6515.0,8187.0,7.0,32-9-14-6-35-41-19,67.0
0,0,72,2015-11-16 12:20:48,1021.3613,0.0,0.0,hap,img/f_hap_cut.png,HIT,6048.0,8120.0,7.0,47-24-20-46-32-37-7,72.0
0,0,93,2015-11-16 12:25:13,1285.75893,0.0,0.0,hap,img/f_hap_cut.png,HIT,6673.0,8153.0,7.0,20-8-2-33-12-26-13,93.0
0,0,100,2015-11-16 12:26:50,1382.66772,0.0,0.0,hap,img/f_hap_cut.png,HIT,8761.0,9841.0,9.0,5-40-22-16-9-46-1-24-13,100.0
0,0,114,2015-11-16 12:30:17,37.32102,0.0,0.0,hap,img/f_hap_cut.png,HIT,2130.0,3754.0,3.0,44-13-14,114.0
0,0,130,2015-11-16 12:32:56,196.3236,0.0,0.0,hap,img/f_hap_cut.png,HIT,2953.0,3577.0,3.0,17-43-29,130.0
0,0,143,2015-11-16 12:35:09,329.1708,0.0,0.0,hap,img/f_hap_cut.png,HIT,15141.0,16997.0,16.0,45-8-24-32-40-7-20-47-1-4-15-33-6-35-29-43,143.0
0,0,156,2015-11-16 12:37:14,454.81468,0.0,0.0,hap,img/f_hap_cut.png,HIT,10665.0,12129.0,11.0,42-9-41-44-5-20-4-1-28-47-37,156.0
0,0,171,2015-11-16 12:39:09,569.48953,0.0,0.0,hap,img/f_hap_cut.png,HIT,2787.0,3947.0,3.0,10-15-37,171.0
0,0,185,2015-11-16 12:41:02,682.8051,0.0,0.0,hap,img/f_hap_cut.png,HIT,4803.0,5787.0,5.0,17-18-24-36-10,185.0
0,0,197,2015-11-16 12:43:18,818.37154,0.0,0.0,hap,img/f_hap_cut.png,HIT,5968.0,6696.0,6.0,27-36-39-2-45-38,197.0
0,0,223,2015-11-16 12:47:25,1065.36214,0.0,0.0,hap,img/f_hap_cut.png,HIT,12638.0,13726.0,13.0,43-44-39-23-2-46-34-16-18-1-30-9-38,223.0
0,1,10,2015-11-16 12:06:42,175.46648,1.0,0.0,ntr,img/f_sad_cut.png,ERR,15103.0,21351.0,16.0,47-28-42-16-27-29-34-7-43-46-26-40-13-18-6-4,10.0
0,1,18,2015-11-16 12:08:49,301.65629,1.0,0.0,ang,img/f_sad_cut.png,ERR,24751.0,28246.0,25.0,0-39-23-40-43-31-44-33-41-35-37-1-28-7-45-2-20-47-46-30-11-16-26-13-18,18.0
0,1,31,2015-11-16 12:12:12,504.89667,1.0,0.0,ang,img/f_sad_cut.png,ERR,13283.0,18730.0,14.0,21-15-31-11-27-45-17-30-25-18-3-38-22-35,31.0
0,1,52,2015-11-16 12:16:32,764.6365,1.0,0.0,fea,img/f_sad_cut.png,ERR,21687.0,23223.0,22.0,45-30-32-14-15-28-37-29-20-33-3-47-34-41-17-0-35-31-38-18-43-36,52.0
0,1,64,2015-11-16 12:19:09,922.3437,1.0,0.0,sad,img/f_sad_cut.png,HIT,9913.0,13105.0,10.0,39-2-0-24-9-4-34-23-32-17,64.0
0,1,75,2015-11-16 12:21:31,1063.97219,1.0,0.0,sad,img/f_sad_cut.png,HIT,11580.0,13723.0,12.0,30-32-40-16-15-37-29-12-9-4-13-25,75.0
0,1,91,2015-11-16 12:24:54,1266.78988,1.0,0.0,sad,img/f_sad_cut.png,HIT,8725.0,10572.0,9.0,14-39-12-18-29-26-27-25-44,91.0
0,1,101,2015-11-16 12:27:00,1392.88679,1.0,0.0,sad,img/f_sad_cut.png,HIT,6514.0,8505.0,7.0,12-16-0-47-27-25-36,101.0
0,1,124,2015-11-16 12:31:39,119.07179,1.0,0.0,sad,img/f_sad_cut.png,HIT,16226.0,20514.0,17.0,33-39-15-5-29-2-7-12-17-43-37-30-1-19-44-8-25,124.0
0,1,129,2015-11-16 12:32:49,189.05784,1.0,0.0,ang,img/f_sad_cut.png,ERR,5875.0,6906.0,6.0,22-34-2-38-45-17,129.0
0,1,140,2015-11-16 12:34:29,289.76344,1.0,0.0,fea,img/f_sad_cut.png,ERR,11459.0,13507.0,12.0,3-27-11-46-2-6-8-30-12-41-25-36,140.0
0,1,166,2015-11-16 12:38:49,549.77073,1.0,0.0,fea,img/f_sad_cut.png,ERR,1452.0,2900.0,2.0,26-43,166.0
0,1,175,2015-11-16 12:39:38,598.70966,1.0,0.0,sad,img/f_sad_cut.png,HIT,14837.0,16061.0,15.0,18-15-31-40-43-14-19-2-0-24-42-28-33-36-10,175.0
0,1,183,2015-11-16 12:40:45,665.71136,1.0,0.0,sad,img/f_sad_cut.png,HIT,5805.0,7317.0,6.0,45-31-10-23-38-28,183.0
0,1,203,2015-11-16 12:44:15,875.85782,1.0,0.0,fea,img/f_sad_cut.png,ERR,1240.0,2744.0,2.0,34-44,203.0
0,1,216,2015-11-16 12:46:10,990.70411,1.0,0.0,fea,img/f_sad_cut.png,ERR,3364.0,4908.0,4.0,26-2-19-40,216.0
0,2,12,2015-11-16 12:07:12,204.84271,2.0,0.0,dis,img/f_ang_cut.png,ERR,8153.0,13144.0,9.0,33-8-43-6-19-40-4-18-7,12.0
0,2,23,2015-11-16 12:10:25,398.33052,2.0,0.0,ang,img/f_ang_cut.png,HIT,6488.0,10143.0,7.0,23-13-35-20-26-28-21,23.0
0,2,37,2015-11-16 12:13:25,577.95984,2.0,0.0,ang,img/f_ang_cut.png,HIT,4030.0,6878.0,5.0,35-28-39-29-17,37.0
0,2,50,2015-11-16 12:16:17,750.19953,2.0,0.0,ang,img/f_ang_cut.png,HIT,4505.0,7912.0,5.0,28-20-18-29-31,50.0
0,2,65,2015-11-16 12:19:23,935.82805,2.0,0.0,ang,img/f_ang_cut.png,HIT,8413.0,9756.0,9.0,28-9-16-42-15-0-35-47-11,65.0
0,2,82,2015-11-16 12:23:14,1167.06854,2.0,0.0,ang,img/f_ang_cut.png,HIT,2119.0,4975.0,3.0,20-29-6,82.0
0,2,85,2015-11-16 12:23:49,1201.92888,2.0,0.0,ang,img/f_ang_cut.png,HIT,8381.0,11180.0,9.0,25-42-46-41-33-38-35-34-37,85.0
0,2,109,2015-11-16 12:28:16,1468.96707,2.0,0.0,ang,img/f_ang_cut.png,HIT,7315.0,9002.0,8.0,14-46-34-35-20-17-16-41,109.0
0,2,118,2015-11-16 12:30:39,59.32011,2.0,0.0,ang,img/f_ang_cut.png,HIT,3267.0,6658.0,4.0,5-22-10-24,118.0
0,2,136,2015-11-16 12:33:58,258.88883,2.0,0.0,ang,img/f_ang_cut.png,HIT,2580.0,3793.0,3.0,7-10-33,136.0
0,2,144,2015-11-16 12:35:26,346.531,2.0,0.0,ang,img/f_ang_cut.png,HIT,3280.0,4968.0,4.0,26-14-47-10,144.0
0,2,158,2015-11-16 12:37:33,473.25288,2.0,0.0,ang,img/f_ang_cut.png,HIT,1267.0,2755.0,2.0,19-22,158.0
0,2,170,2015-11-16 12:39:06,566.30231,2.0,0.0,ang,img/f_ang_cut.png,HIT,1989.0,2821.0,2.0,42-29,170.0
0,2,184,2015-11-16 12:40:53,673.39863,2.0,0.0,ang,img/f_ang_cut.png,HIT,7119.0,9048.0,8.0,7-17-25-41-35-2-34-45,184.0
0,2,202,2015-11-16 12:43:59,859.76406,2.0,0.0,ang,img/f_ang_cut.png,HIT,14040.0,15720.0,15.0,7-24-40-37-31-42-23-33-17-36-43-39-41-19-38,202.0
0,2,218,2015-11-16 12:46:30,1010.4076,2.0,0.0,ang,img/f_ang_cut.png,HIT,5503.0,6583.0,6.0,44-17-7-2-20-9,218.0
0,3,5,2015-11-16 12:05:26,98.77666,3.0,0.0,fea,img/f_fea_cut.png,HIT,11523.0,13019.0,12.0,6-5-13-34-1-32-10-12-9-28-19-27,5.0
0,3,14,2015-11-16 12:07:39,232.02999,3.0,0.0,sup,img/f_fea_cut.png,ERR,6976.0,7904.0,7.0,38-5-4-32-30-10-12,14.0
0,3,30,2015-11-16 12:11:52,485.05118,3.0,0.0,ang,img/f_fea_cut.png,ERR,14682.0,19482.0,15.0,44-11-7-47-46-12-28-43-17-14-26-6-45-38-22,30.0
0,3,43,2015-11-16 12:14:11,624.477,3.0,0.0,sup,img/f_fea_cut.png,ERR,14931.0,16115.0,15.0,26-18-15-1-45-28-0-44-36-9-16-38-29-22-21,43.0
0,3,63,2015-11-16 12:18:51,904.17211,3.0,0.0,sup,img/f_fea_cut.png,ERR,16831.0,17823.0,17.0,12-47-41-3-25-36-26-11-19-16-6-28-46-0-5-30-35,63.0
0,3,76,2015-11-16 12:21:45,1078.05067,3.0,0.0,sup,img/f_fea_cut.png,ERR,19505.0,20937.0,20.0,42-1-13-46-24-41-2-39-11-14-36-3-25-9-34-31-12-20-15-6,76.0
0,3,95,2015-11-16 12:25:29,1302.1187,3.0,0.0,sup,img/f_fea_cut.png,ERR,18991.0,19927.0,19.0,12-47-25-32-15-36-26-45-27-41-24-19-29-33-3-39-30-6-17,95.0
0,3,110,2015-11-16 12:28:25,1478.32651,3.0,0.0,hap,img/f_fea_cut.png,ERR,13641.0,19801.0,14.0,31-41-6-47-2-23-45-38-5-43-7-3-9-30,110.0
0,3,121,2015-11-16 12:30:59,79.8055,3.0,0.0,dis,img/f_fea_cut.png,ERR,16633.0,17905.0,17.0,36-8-33-1-12-21-38-2-46-42-14-3-4-19-0-30-16,121.0
0,3,127,2015-11-16 12:32:31,171.55753,3.0,0.0,dis,img/f_fea_cut.png,ERR,7896.0,11295.0,8.0,35-28-2-21-38-43-39-34,127.0
0,3,153,2015-11-16 12:36:47,427.18942,3.0,0.0,fea,img/f_fea_cut.png,HIT,3526.0,5318.0,4.0,34-31-42-26,153.0
