ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,2,2015-10-22 10:10:31,23.47344,0.0,0.0,hap,img/f_hap_cut.png,HIT,11772.0,13324.0,12.0,18-24-41-15-25-34-40-5-23-47-38-21,2.0
0,0,24,2015-10-22 10:15:27,319.49853,0.0,0.0,hap,img/f_hap_cut.png,HIT,11008.0,12464.0,11.0,44-42-12-36-40-41-31-1-7-16-34,24.0
0,0,30,2015-10-22 10:17:03,415.07461,0.0,0.0,hap,img/f_hap_cut.png,HIT,12134.0,14086.0,13.0,25-16-9-41-3-45-36-34-10-42-13-30-15,30.0
0,0,53,2015-10-22 10:22:46,757.77755,0.0,0.0,hap,img/f_hap_cut.png,HIT,4894.0,6094.0,5.0,45-44-26-38-10,53.0
0,0,67,2015-10-22 10:25:51,943.32964,0.0,0.0,hap,img/f_hap_cut.png,HIT,6952.0,7751.0,7.0,45-37-40-41-23-28-33,67.0
0,0,78,2015-10-22 10:27:37,1049.01294,0.0,0.0,hap,img/f_hap_cut.png,HIT,9718.0,10718.0,10.0,40-17-7-36-0-32-26-39-19-28,78.0
0,0,84,2015-10-22 10:28:44,1115.79636,0.0,0.0,hap,img/f_hap_cut.png,HIT,5911.0,7055.0,6.0,34-11-16-32-42-37,84.0
0,0,109,2015-10-22 10:34:24,1455.86138,0.0,0.0,hap,img/f_hap_cut.png,HIT,10782.0,11686.0,11.0,39-34-20-3-16-6-45-43-23-19-29,109.0
0,0,113,2015-10-22 10:36:26,8.55553,0.0,0.0,hap,img/f_hap_cut.png,HIT,6592.0,7576.0,7.0,20-11-42-23-24-36-13,113.0
0,0,128,2015-10-22 10:40:53,275.6497,0.0,0.0,hap,img/f_hap_cut.png,HIT,4906.0,6234.0,5.0,11-39-0-44-37,128.0
0,0,143,2015-10-22 10:44:08,470.13153,0.0,0.0,hap,img/f_hap_cut.png,HIT,6419.0,7691.0,7.0,40-43-9-8-44-36-34,143.0
0,0,166,2015-10-22 10:52:04,946.10116,0.0,0.0,hap,img/f_hap_cut.png,HIT,9423.0,11727.0,10.0,32-8-41-14-25-24-23-30-11-16,166.0
0,0,172,2015-10-22 10:53:26,1028.4445,0.0,0.0,hap,img/f_hap_cut.png,HIT,3007.0,4183.0,3.0,28-46-21,172.0
0,0,186,2015-10-22 10:57:43,1285.15885,0.0,0.0,hap,img/f_hap_cut.png,HIT,3008.0,5184.0,4.0,17-45-21-32,186.0
