ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,9,2016-02-25 10:59:42,127.91267,0.0,0.0,ntr,img/f_hap_cut.png,ERR,10669.0,14750.0,11.0,45-38-17-22-32-33-44-31-35-12-0,9.0
0,0,15,2016-02-25 11:01:21,227.15346,0.0,0.0,hap,img/f_hap_cut.png,HIT,8092.0,9932.0,9.0,27-0-5-7-35-14-37-42-21,15.0
0,0,32,2016-02-25 11:04:21,407.38974,0.0,0.0,hap,img/f_hap_cut.png,HIT,3441.0,4873.0,4.0,3-13-5-34,32.0
0,0,50,2016-02-25 11:08:06,631.6583,0.0,0.0,sad,img/f_hap_cut.png,ERR,2225.0,4089.0,3.0,26-3-42,50.0
0,0,60,2016-02-25 11:09:54,739.80021,0.0,0.0,hap,img/f_hap_cut.png,HIT,11250.0,12890.0,12.0,2-5-9-32-15-16-17-36-20-22-42-1,60.0
0,0,71,2016-02-25 11:12:03,869.15557,0.0,0.0,hap,img/f_hap_cut.png,HIT,4289.0,5545.0,5.0,39-32-18-13-28,71.0
0,0,93,2016-02-25 11:15:54,1099.72059,0.0,0.0,hap,img/f_hap_cut.png,HIT,5992.0,7080.0,6.0,41-8-22-43-18-31,93.0
0,0,106,2016-02-25 11:17:55,1221.00731,0.0,0.0,hap,img/f_hap_cut.png,HIT,10752.0,11888.0,11.0,19-47-46-7-0-20-1-33-5-17-10,106.0
0,0,119,2016-02-25 11:21:37,100.90608,0.0,0.0,hap,img/f_hap_cut.png,HIT,3707.0,5004.0,4.0,22-35-30-41,119.0
0,0,127,2016-02-25 11:23:11,194.86149,0.0,0.0,hap,img/f_hap_cut.png,HIT,3914.0,4746.0,4.0,3-22-47-13,127.0
0,0,146,2016-02-25 11:26:20,384.25865,0.0,0.0,hap,img/f_hap_cut.png,HIT,5077.0,6517.0,6.0,42-23-22-9-37-26,146.0
0,0,158,2016-02-25 11:27:59,483.59375,0.0,0.0,hap,img/f_hap_cut.png,HIT,6791.0,8096.0,7.0,2-5-38-8-42-39-29,158.0
0,0,175,2016-02-25 11:30:25,628.75143,0.0,0.0,hap,img/f_hap_cut.png,HIT,11090.0,13034.0,12.0,17-35-5-28-2-9-3-40-44-47-21-4,175.0
0,0,192,2016-02-25 11:33:00,784.25737,0.0,0.0,hap,img/f_hap_cut.png,HIT,4855.0,6024.0,5.0,23-3-22-16-21,192.0
0,0,206,2016-02-25 11:34:54,898.32152,0.0,0.0,hap,img/f_hap_cut.png,HIT,4815.0,5791.0,5.0,45-6-20-26-21,206.0
0,0,212,2016-02-25 11:36:03,967.14795,0.0,0.0,hap,img/f_hap_cut.png,HIT,2606.0,3806.0,3.0,46-35-42,212.0
0,1,12,2016-02-25 11:00:33,178.82423,1.0,0.0,ang,img/f_sad_cut.png,ERR,11690.0,13058.0,12.0,36-15-20-2-29-10-35-8-22-40-14-9,12.0
0,1,14,2016-02-25 11:01:07,212.55895,1.0,0.0,sad,img/f_sad_cut.png,HIT,12227.0,14091.0,13.0,29-19-25-0-46-4-35-10-1-44-41-47-9,14.0
0,1,39,2016-02-25 11:06:01,507.25678,1.0,0.0,sad,img/f_sad_cut.png,HIT,6673.0,7569.0,7.0,11-9-25-3-8-20-37,39.0
0,1,51,2016-02-25 11:08:10,636.26704,1.0,0.0,ntr,img/f_sad_cut.png,ERR,3910.0,4734.0,4.0,14-34-33-31,51.0
0,1,67,2016-02-25 11:11:14,819.74588,1.0,0.0,fea,img/f_sad_cut.png,ERR,8846.0,10398.0,9.0,31-18-1-47-34-14-26-17-12,67.0
