ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,10,2015-11-12 16:08:18,214.85621,0.0,0.0,hap,img/f_hap_cut.png,HIT,8435.0,11291.0,9.0,31-14-25-15-4-27-11-37-8,10.0
0,0,14,2015-11-12 16:09:30,286.9268,0.0,0.0,hap,img/f_hap_cut.png,HIT,15134.0,16806.0,16.0,17-14-12-43-23-28-2-7-9-1-32-5-47-29-34-24,14.0
0,0,35,2015-11-12 16:15:24,641.30319,0.0,0.0,hap,img/f_hap_cut.png,HIT,18802.0,19730.0,19.0,3-23-33-8-2-5-0-25-46-31-39-29-9-36-40-47-7-14-12,35.0
0,0,50,2015-11-12 16:19:02,858.96379,0.0,0.0,hap,img/f_hap_cut.png,HIT,6986.0,8802.0,7.0,40-3-43-35-27-16-29,50.0
0,0,57,2015-11-12 16:20:11,928.3234,0.0,0.0,hap,img/f_hap_cut.png,HIT,6387.0,8603.0,7.0,32-19-14-6-38-36-1,57.0
0,0,82,2015-11-12 16:24:38,1195.16471,0.0,0.0,hap,img/f_hap_cut.png,HIT,1322.0,2442.0,2.0,20-33,82.0
0,0,92,2015-11-12 16:26:11,1287.70921,0.0,0.0,hap,img/f_hap_cut.png,HIT,1786.0,2770.0,2.0,28-27,92.0
0,0,102,2015-11-12 16:27:36,1373.55926,0.0,0.0,hap,img/f_hap_cut.png,HIT,8751.0,9623.0,9.0,39-19-34-0-4-31-33-45-30,102.0
0,0,124,2015-11-12 16:31:58,109.35232,0.0,0.0,hap,img/f_hap_cut.png,HIT,8838.0,9806.0,9.0,41-14-18-24-44-6-5-39-23,124.0
0,0,134,2015-11-12 16:33:29,200.5904,0.0,0.0,hap,img/f_hap_cut.png,HIT,1097.0,2617.0,2.0,29-14,134.0
0,0,151,2015-11-12 16:35:49,341.03488,0.0,0.0,hap,img/f_hap_cut.png,HIT,846.0,1622.0,1.0,29,151.0
0,0,156,2015-11-12 16:36:13,365.07934,0.0,0.0,hap,img/f_hap_cut.png,HIT,4900.0,5700.0,5.0,33-30-29-27-36,156.0
