ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,4,2015-10-25 15:27:00,85.91317,0.0,0.0,hap,img/f_hap_cut.png,HIT,5507.0,7171.0,6.0,37-1-20-7-9-42,4.0
0,0,17,2015-10-25 15:31:18,344.03492,0.0,0.0,hap,img/f_hap_cut.png,HIT,7902.0,9326.0,8.0,46-12-17-9-31-21-45-34,17.0
0,0,29,2015-10-25 15:34:37,542.8524,0.0,0.0,hap,img/f_hap_cut.png,HIT,5898.0,6962.0,6.0,12-8-38-29-21-10,29.0
0,0,51,2015-10-25 15:41:49,974.34243,0.0,0.0,hap,img/f_hap_cut.png,HIT,6806.0,9006.0,7.0,42-2-32-45-34-20-39,51.0
0,0,59,2015-10-25 15:43:34,1079.82685,0.0,0.0,hap,img/f_hap_cut.png,HIT,9167.0,11112.0,10.0,6-20-25-7-24-33-9-30-13-18,59.0
0,0,73,2015-10-25 15:47:12,1297.34307,0.0,0.0,hap,img/f_hap_cut.png,HIT,6131.0,7779.0,7.0,8-32-15-4-13-22-0,73.0
0,0,96,2015-10-25 15:52:23,1608.1449,0.0,0.0,hap,img/f_hap_cut.png,HIT,4712.0,6483.0,5.0,27-1-22-34-26,96.0
0,0,102,2015-10-25 15:53:41,1686.98378,0.0,0.0,hap,img/f_hap_cut.png,HIT,7013.0,8109.0,7.0,28-38-27-47-10-33-12,102.0
0,0,116,2015-10-25 15:56:58,47.63121,0.0,0.0,hap,img/f_hap_cut.png,HIT,8989.0,11694.0,9.0,35-12-31-6-38-44-26-19-30,116.0
0,0,131,2015-10-25 16:00:12,241.46482,0.0,0.0,hap,img/f_hap_cut.png,HIT,6427.0,7865.0,7.0,25-35-19-33-44-21-14,131.0
0,0,153,2015-10-25 16:04:38,507.34362,0.0,0.0,hap,img/f_hap_cut.png,HIT,9579.0,11236.0,10.0,28-10-14-6-44-23-42-45-21-26,153.0
0,0,156,2015-10-25 16:05:15,544.55417,0.0,0.0,hap,img/f_hap_cut.png,HIT,1940.0,2852.0,2.0,45-21,156.0
0,0,177,2015-10-25 16:09:13,782.39289,0.0,0.0,hap,img/f_hap_cut.png,HIT,14042.0,16042.0,15.0,41-16-0-1-31-27-22-5-34-26-3-33-42-44-9,177.0
0,0,190,2015-10-25 16:11:51,940.4858,0.0,0.0,hap,img/f_hap_cut.png,HIT,6467.0,7952.0,7.0,19-5-14-27-38-30-33,190.0
0,0,205,2015-10-25 16:15:01,1130.54297,0.0,0.0,hap,img/f_hap_cut.png,HIT,1761.0,2745.0,2.0,21-30,205.0
0,0,222,2015-10-25 16:18:12,1321.68,0.0,0.0,hap,img/f_hap_cut.png,HIT,6136.0,7913.0,7.0,40-41-0-37-39-44-4,222.0
0,1,12,2015-10-25 15:29:41,247.11715,1.0,0.0,sad,img/f_sad_cut.png,HIT,19150.0,21438.0,20.0,17-45-46-31-39-28-13-23-35-29-12-37-41-15-18-14-4-25-19-8,12.0
0,1,21,2015-10-25 15:32:12,397.9426,1.0,0.0,ang,img/f_sad_cut.png,ERR,23658.0,28891.0,24.0,21-30-42-6-11-37-32-22-33-47-12-20-7-24-45-46-8-28-39-38-9-31-36-35,21.0
0,1,40,2015-10-25 15:37:46,731.67414,1.0,0.0,fea,img/f_sad_cut.png,ERR,15809.0,19697.0,16.0,28-30-24-7-2-37-47-10-4-11-46-20-31-39-15-6,40.0
0,1,52,2015-10-25 15:41:58,983.84808,1.0,0.0,ang,img/f_sad_cut.png,ERR,17969.0,19017.0,18.0,31-2-44-29-27-6-23-11-9-3-42-24-33-20-0-43-22-1,52.0
0,1,65,2015-10-25 15:45:13,1178.64353,1.0,0.0,sad,img/f_sad_cut.png,HIT,29386.0,31075.0,30.0,4-21-5-19-36-13-39-35-20-23-8-24-27-6-42-28-40-2-47-43-46-37-16-17-9-29-1-26-22-45,65.0
0,1,74,2015-10-25 15:47:20,1305.60103,1.0,0.0,fea,img/f_sad_cut.png,ERR,8710.0,10366.0,9.0,45-6-4-35-3-24-34-8-12,74.0
0,1,91,2015-10-25 15:51:13,1538.579,1.0,0.0,ntr,img/f_sad_cut.png,ERR,12564.0,13748.0,13.0,9-15-20-4-42-31-1-41-47-10-38-0-43,91.0
0,1,109,2015-10-25 15:55:03,1769.00035,1.0,0.0,ang,img/f_sad_cut.png,ERR,6046.0,8072.0,7.0,39-20-22-13-9-11-41,109.0
0,1,118,2015-10-25 15:57:20,69.26608,1.0,0.0,sad,img/f_sad_cut.png,HIT,10312.0,11992.0,11.0,14-9-3-40-38-26-16-45-21-0-29,118.0
0,1,134,2015-10-25 16:00:44,273.56373,1.0,0.0,sad,img/f_sad_cut.png,HIT,8578.0,9722.0,9.0,28-26-24-31-0-16-34-20-12,134.0
0,1,141,2015-10-25 16:02:06,355.36762,1.0,0.0,fea,img/f_sad_cut.png,ERR,14928.0,16329.0,15.0,44-0-3-39-2-1-42-28-19-37-4-12-26-8-24,141.0
0,1,160,2015-10-25 16:05:50,579.68817,1.0,0.0,fea,img/f_sad_cut.png,ERR,6797.0,8037.0,7.0,34-29-3-33-2-18-20,160.0
0,1,168,2015-10-25 16:07:37,686.07941,1.0,0.0,sad,img/f_sad_cut.png,HIT,5543.0,6879.0,6.0,26-0-14-28-18-5,168.0
0,1,183,2015-10-25 16:10:21,850.64001,1.0,0.0,ang,img/f_sad_cut.png,ERR,11486.0,12830.0,12.0,47-42-13-37-8-12-1-44-27-40-22-3,183.0
0,1,207,2015-10-25 16:15:16,1144.88855,1.0,0.0,sad,img/f_sad_cut.png,HIT,4695.0,6327.0,5.0,16-17-34-12-4,207.0
0,1,223,2015-10-25 16:18:21,1330.08768,1.0,0.0,sad,img/f_sad_cut.png,HIT,13438.0,15318.0,14.0,0-40-31-2-8-19-7-14-18-36-42-30-28-12,223.0
0,2,8,2015-10-25 15:28:17,163.03151,2.0,0.0,ang,img/f_ang_cut.png,HIT,15426.0,17035.0,16.0,2-4-26-32-24-27-13-37-0-46-38-22-41-35-5-42,8.0
0,2,19,2015-10-25 15:31:45,370.60445,2.0,0.0,ang,img/f_ang_cut.png,HIT,10600.0,12200.0,11.0,3-42-14-15-21-46-26-31-8-20-30,19.0
0,2,32,2015-10-25 15:35:11,577.14307,2.0,0.0,ang,img/f_ang_cut.png,HIT,5123.0,7275.0,6.0,29-44-32-45-23-21,32.0
0,2,53,2015-10-25 15:42:18,1003.37525,2.0,0.0,ang,img/f_ang_cut.png,HIT,5484.0,6860.0,6.0,35-45-29-4-43-5,53.0
0,2,56,2015-10-25 15:42:52,1037.60275,2.0,0.0,ang,img/f_ang_cut.png,HIT,6587.0,7769.0,7.0,46-3-20-5-19-10-12,56.0
0,2,81,2015-10-25 15:49:00,1405.6386,2.0,0.0,ang,img/f_ang_cut.png,HIT,13433.0,14785.0,14.0,2-6-7-24-11-36-13-30-28-29-40-35-27-46,81.0
0,2,95,2015-10-25 15:52:15,1600.58934,2.0,0.0,ang,img/f_ang_cut.png,HIT,5485.0,7064.0,6.0,14-11-18-26-10-12,95.0
0,2,100,2015-10-25 15:53:06,1652.12782,2.0,0.0,ang,img/f_ang_cut.png,HIT,19360.0,20952.0,20.0,17-33-40-7-25-28-2-9-6-24-12-46-0-16-47-23-42-26-45-41,100.0
0,2,125,2015-10-25 15:59:12,181.47975,2.0,0.0,ang,img/f_ang_cut.png,HIT,6037.0,8045.0,7.0,23-17-10-43-45-21-28,125.0
0,2,135,2015-10-25 16:00:55,283.78166,2.0,0.0,ang,img/f_ang_cut.png,HIT,11723.0,13068.0,12.0,24-11-16-45-2-4-41-18-26-13-5-9,135.0
0,2,144,2015-10-25 16:02:46,395.45285,2.0,0.0,ang,img/f_ang_cut.png,HIT,8133.0,9989.0,9.0,32-24-17-21-23-0-11-29-15,144.0
0,2,161,2015-10-25 16:05:59,588.2104,2.0,0.0,dis,img/f_ang_cut.png,ERR,12567.0,14768.0,13.0,5-37-32-19-16-11-7-0-39-9-20-33-14,161.0
0,2,172,2015-10-25 16:08:22,730.86191,2.0,0.0,ang,img/f_ang_cut.png,HIT,4595.0,5843.0,5.0,0-37-11-29-42,172.0
0,2,191,2015-10-25 16:12:00,948.93654,2.0,0.0,dis,img/f_ang_cut.png,ERR,6193.0,7889.0,7.0,27-6-46-23-11-13-10,191.0
0,2,198,2015-10-25 16:13:23,1032.09963,2.0,0.0,ang,img/f_ang_cut.png,HIT,7529.0,8833.0,8.0,16-15-33-9-1-29-17-24,198.0
0,2,216,2015-10-25 16:17:06,1255.14922,2.0,0.0,ang,img/f_ang_cut.png,HIT,2974.0,4022.0,3.0,26-20-38,216.0
0,3,0,2015-10-25 15:25:34,0.0,3.0,0.0,ang,img/f_fea_cut.png,ERR,10583.0,18415.0,11.0,18-44-6-3-42-36-29-11-43-21-12,0.0
0,3,26,2015-10-25 15:33:34,479.36765,3.0,0.0,ang,img/f_fea_cut.png,ERR,22917.0,23989.0,23.0,8-47-22-5-3-6-17-45-2-1-0-25-14-4-28-33-39-32-19-11-21-27-15,26.0
0,3,37,2015-10-25 15:36:34,659.44174,3.0,0.0,sup,img/f_fea_cut.png,ERR,21907.0,29003.0,22.0,25-19-12-16-13-10-47-26-6-3-30-23-1-8-18-2-40-28-29-35-34-24,37.0
0,3,42,2015-10-25 15:38:18,763.67494,3.0,0.0,sup,img/f_fea_cut.png,ERR,33905.0,39433.0,34.0,32-39-17-25-42-19-0-24-28-11-35-22-5-6-7-47-18-3-40-13-20-2-41-8-43-15-45-46-4-23-21-16-27-10,42.0
0,3,58,2015-10-25 15:43:17,1062.76199,3.0,0.0,sup,img/f_fea_cut.png,ERR,14729.0,16577.0,15.0,33-31-9-21-4-18-40-47-42-25-11-39-17-0-34,58.0
0,3,80,2015-10-25 15:48:35,1380.98491,3.0,0.0,fea,img/f_fea_cut.png,HIT,14864.0,24177.0,15.0,6-46-22-2-42-27-4-43-11-26-13-36-10-7-41,80.0
0,3,94,2015-10-25 15:51:55,1580.48392,3.0,0.0,fea,img/f_fea_cut.png,HIT,17786.0,19626.0,18.0,25-38-35-16-0-13-37-32-6-8-29-11-2-4-27-31-36-34,94.0
0,3,98,2015-10-25 15:52:44,1629.5503,3.0,0.0,hap,img/f_fea_cut.png,ERR,7286.0,8910.0,8.0,27-33-3-41-30-28-45-4,98.0
