ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,6,2016-03-10 09:57:22,114.97643,0.0,0.0,hap,img/f_hap_cut.png,HIT,15387.0,19610.0,16.0,5-6-24-23-44-36-17-10-40-38-14-45-29-32-37-27,6.0
0,0,23,2016-03-10 10:04:39,552.3078,0.0,0.0,hap,img/f_hap_cut.png,HIT,16610.0,18554.0,17.0,3-11-7-45-32-12-13-9-28-18-37-26-2-14-21-19-6,23.0
0,0,31,2016-03-10 10:07:29,721.94839,0.0,0.0,hap,img/f_hap_cut.png,HIT,11569.0,13089.0,12.0,38-37-26-12-22-35-2-47-27-30-24-6,31.0
0,0,55,2016-03-10 10:13:51,1103.44932,0.0,0.0,hap,img/f_hap_cut.png,HIT,7505.0,9841.0,8.0,29-9-4-38-19-44-10-47,55.0
0,0,60,2016-03-10 10:15:11,1184.32302,0.0,0.0,hap,img/f_hap_cut.png,HIT,10989.0,14581.0,11.0,24-4-22-25-8-9-32-38-10-18-20,60.0
0,0,76,2016-03-10 10:19:48,1460.46658,0.0,0.0,hap,img/f_hap_cut.png,HIT,17577.0,19321.0,18.0,12-23-11-1-44-27-47-26-33-24-40-25-3-43-42-8-45-34,76.0
0,0,94,2016-03-10 10:24:11,1724.1928,0.0,0.0,hap,img/f_hap_cut.png,HIT,3088.0,5184.0,4.0,32-16-37-39,94.0
0,0,100,2016-03-10 10:25:17,1789.96991,0.0,0.0,hap,img/f_hap_cut.png,HIT,13915.0,15155.0,14.0,22-0-7-14-46-40-4-36-39-2-20-17-9-37,100.0
0,0,115,2016-03-10 10:29:37,33.33678,0.0,0.0,hap,img/f_hap_cut.png,HIT,13196.0,14812.0,14.0,41-27-47-0-16-2-15-11-26-46-5-44-10-17,115.0
0,0,138,2016-03-10 10:35:49,404.93331,0.0,0.0,hap,img/f_hap_cut.png,HIT,12118.0,14030.0,13.0,23-34-12-47-35-10-38-22-0-46-8-2-30,138.0
0,0,147,2016-03-10 10:38:01,537.8165,0.0,0.0,hap,img/f_hap_cut.png,HIT,7377.0,9073.0,8.0,5-18-24-34-15-17-21-0,147.0
0,0,157,2016-03-10 10:40:10,666.33033,0.0,0.0,hap,img/f_hap_cut.png,HIT,1150.0,3606.0,2.0,13-41,157.0
0,0,170,2016-03-10 10:43:46,882.11679,0.0,0.0,hap,img/f_hap_cut.png,HIT,16284.0,18060.0,17.0,41-33-12-40-39-38-30-1-24-27-16-31-47-18-4-29-25,170.0
0,0,194,2016-03-10 10:49:46,1242.00265,0.0,0.0,hap,img/f_hap_cut.png,HIT,2545.0,4697.0,3.0,40-13-31,194.0
0,0,202,2016-03-10 10:51:21,1337.08696,0.0,0.0,hap,img/f_hap_cut.png,HIT,12121.0,14137.0,13.0,28-18-3-24-5-14-46-41-15-16-26-30-8,202.0
0,0,215,2016-03-10 10:54:08,1504.53572,0.0,0.0,hap,img/f_hap_cut.png,HIT,7606.0,8806.0,8.0,43-11-44-20-18-22-24-19,215.0
0,1,10,2016-03-10 09:58:56,209.44692,1.0,0.0,sad,img/f_sad_cut.png,HIT,33703.0,40223.0,34.0,22-28-47-45-1-15-3-35-36-19-42-20-6-39-12-38-5-18-10-43-16-44-24-8-2-37-13-32-40-21-30-34-31-27,10.0
0,1,15,2016-03-10 10:01:37,370.41044,1.0,0.0,sad,img/f_sad_cut.png,HIT,20108.0,22988.0,21.0,33-32-19-34-1-46-43-27-7-17-12-4-45-20-0-39-2-30-14-10-35,15.0
0,1,29,2016-03-10 10:06:48,681.03965,1.0,0.0,sad,img/f_sad_cut.png,HIT,16909.0,18341.0,17.0,35-13-31-33-26-32-1-28-15-42-29-24-9-18-25-22-8,29.0
0,1,47,2016-03-10 10:11:09,941.71235,1.0,0.0,sad,img/f_sad_cut.png,HIT,13464.0,15657.0,14.0,24-29-2-7-19-33-45-3-41-12-8-14-34-35,47.0
0,1,69,2016-03-10 10:17:07,1299.7654,1.0,0.0,dis,img/f_sad_cut.png,ERR,9110.0,11670.0,10.0,7-1-10-30-22-12-40-32-46-44,69.0
0,1,82,2016-03-10 10:21:52,1585.41549,1.0,0.0,sad,img/f_sad_cut.png,HIT,6083.0,10251.0,7.0,8-29-3-45-34-25-6,82.0
0,1,97,2016-03-10 10:24:39,1752.28763,1.0,0.0,sad,img/f_sad_cut.png,HIT,11069.0,14133.0,12.0,25-43-16-3-22-9-23-30-40-1-46-35,97.0
0,1,104,2016-03-10 10:26:08,1840.5876,1.0,0.0,ang,img/f_sad_cut.png,ERR,9857.0,13650.0,10.0,24-35-17-32-0-4-11-45-44-22,104.0
0,1,117,2016-03-10 10:30:04,60.77999,1.0,0.0,sad,img/f_sad_cut.png,HIT,9826.0,11066.0,10.0,38-5-34-17-46-33-45-12-31-22,117.0
0,1,126,2016-03-10 10:32:25,201.76335,1.0,0.0,sad,img/f_sad_cut.png,HIT,13609.0,15018.0,14.0,34-14-26-35-9-2-45-3-8-20-44-22-31-36,126.0
0,1,143,2016-03-10 10:37:08,483.96466,1.0,0.0,sad,img/f_sad_cut.png,HIT,14198.0,15886.0,15.0,41-17-11-15-13-6-43-26-37-34-16-12-30-14-33,143.0
0,1,163,2016-03-10 10:41:39,754.966,1.0,0.0,ang,img/f_sad_cut.png,ERR,21860.0,24740.0,22.0,42-38-3-11-37-35-43-6-8-13-41-23-7-27-9-40-1-15-31-47-4-30,163.0
0,1,168,2016-03-10 10:43:12,848.33793,1.0,0.0,fea,img/f_sad_cut.png,ERR,14376.0,19817.0,15.0,41-4-38-15-2-10-26-42-14-7-31-40-29-5-1,168.0
