ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,13,2016-01-27 11:13:11,302.08347,0.0,0.0,hap,img/f_hap_cut.png,HIT,12380.0,15772.0,13.0,18-4-22-12-42-5-24-39-13-36-16-19-27,13.0
0,0,23,2016-01-27 11:16:08,479.05725,0.0,0.0,hap,img/f_hap_cut.png,HIT,18924.0,20204.0,19.0,33-4-41-1-47-44-31-46-22-16-26-11-3-37-21-15-25-20-10,23.0
0,0,34,2016-01-27 11:19:25,675.55072,0.0,0.0,hap,img/f_hap_cut.png,HIT,28728.0,30248.0,29.0,16-9-8-28-15-12-24-0-18-31-3-5-17-43-40-30-44-29-47-36-33-14-39-41-19-27-20-22-37,34.0
0,0,42,2016-01-27 11:22:32,863.206,0.0,0.0,hap,img/f_hap_cut.png,HIT,4805.0,6502.0,5.0,3-23-22-29-46,42.0
0,0,67,2016-01-27 11:30:12,1323.3535,0.0,0.0,hap,img/f_hap_cut.png,HIT,10647.0,11751.0,11.0,37-47-31-32-10-18-46-30-12-3-20,67.0
0,0,81,2016-01-27 11:33:53,1544.01923,0.0,0.0,hap,img/f_hap_cut.png,HIT,7891.0,8835.0,8.0,34-0-25-6-19-22-13-37,81.0
0,0,89,2016-01-27 11:36:04,1674.85725,0.0,0.0,hap,img/f_hap_cut.png,HIT,7322.0,9402.0,8.0,28-46-14-4-5-20-36-17,89.0
0,0,109,2016-01-27 11:40:46,1956.63521,0.0,0.0,hap,img/f_hap_cut.png,HIT,9591.0,11455.0,10.0,16-32-12-24-20-35-26-45-10-11,109.0
0,0,112,2016-01-27 11:42:31,0.0,0.0,0.0,hap,img/f_hap_cut.png,HIT,8541.0,9797.0,9.0,39-20-38-7-26-30-9-27-44,112.0
0,0,135,2016-01-27 11:47:08,277.12226,0.0,0.0,hap,img/f_hap_cut.png,HIT,9659.0,10819.0,10.0,3-44-42-47-2-26-40-4-28-29,135.0
0,0,140,2016-01-27 11:47:55,324.50786,0.0,0.0,hap,img/f_hap_cut.png,HIT,5158.0,6830.0,6.0,26-16-42-13-22-3,140.0
0,0,158,2016-01-27 11:51:00,508.80156,0.0,0.0,hap,img/f_hap_cut.png,HIT,10085.0,11973.0,11.0,19-40-38-15-3-47-45-0-21-12-2,158.0
0,0,168,2016-01-27 11:53:12,640.90766,0.0,0.0,hap,img/f_hap_cut.png,HIT,6256.0,7544.0,7.0,42-30-33-2-3-23-24,168.0
0,0,194,2016-01-27 11:58:05,934.41757,0.0,0.0,hap,img/f_hap_cut.png,HIT,7160.0,8560.0,8.0,44-9-32-47-3-38-29-31,194.0
0,0,209,2016-01-27 12:01:23,1131.94809,0.0,0.0,hap,img/f_hap_cut.png,HIT,6970.0,8065.0,7.0,27-41-47-9-3-28-30,209.0
0,0,222,2016-01-27 12:03:07,1236.50819,0.0,0.0,ang,img/f_hap_cut.png,ERR,2511.0,4455.0,3.0,28-38-20,222.0
0,1,8,2016-01-27 11:10:54,165.29021,1.0,0.0,dis,img/f_sad_cut.png,ERR,24259.0,26203.0,25.0,0-30-33-37-46-18-47-43-20-40-22-21-17-3-24-34-16-12-1-26-14-45-42-25-11,8.0
0,1,22,2016-01-27 11:15:55,466.13977,1.0,0.0,sad,img/f_sad_cut.png,HIT,10155.0,12403.0,11.0,13-14-34-37-16-28-25-18-9-6-32,22.0
0,1,41,2016-01-27 11:21:58,828.50819,1.0,0.0,sad,img/f_sad_cut.png,HIT,29449.0,34185.0,30.0,40-18-2-6-37-5-14-42-43-41-19-15-36-33-29-21-10-22-12-23-13-45-9-17-44-8-38-28-27-32,41.0
0,1,51,2016-01-27 11:25:11,1022.22254,1.0,0.0,sad,img/f_sad_cut.png,HIT,24879.0,26127.0,25.0,6-17-38-13-21-5-33-41-1-12-44-39-40-16-26-22-19-8-36-25-11-18-24-28-4,51.0
0,1,64,2016-01-27 11:29:21,1271.49085,1.0,0.0,sad,img/f_sad_cut.png,HIT,17339.0,18963.0,18.0,45-37-32-5-39-24-3-2-46-17-47-14-0-4-27-13-10-15,64.0
0,1,75,2016-01-27 11:32:19,1450.14628,1.0,0.0,sad,img/f_sad_cut.png,HIT,13641.0,15449.0,14.0,20-34-45-19-32-30-17-8-15-37-9-24-12-16,75.0
0,1,92,2016-01-27 11:36:59,1730.10099,1.0,0.0,sad,img/f_sad_cut.png,HIT,22644.0,26748.0,23.0,7-36-35-18-34-10-37-19-39-13-24-38-47-5-32-8-41-30-1-43-6-17-15,92.0
0,1,110,2016-01-27 11:40:58,1968.60039,1.0,0.0,sad,img/f_sad_cut.png,HIT,9173.0,10813.0,10.0,23-9-11-47-2-34-32-37-20-28,110.0
0,1,124,2016-01-27 11:45:15,164.40479,1.0,0.0,sad,img/f_sad_cut.png,HIT,13606.0,16782.0,14.0,27-23-1-47-13-46-40-10-28-34-35-29-17-42,124.0
0,1,130,2016-01-27 11:46:17,225.8908,1.0,0.0,sad,img/f_sad_cut.png,HIT,11064.0,12928.0,12.0,42-11-9-45-47-28-15-46-30-14-32-35,130.0
0,1,147,2016-01-27 11:49:01,390.39052,1.0,0.0,fea,img/f_sad_cut.png,ERR,7822.0,13270.0,8.0,33-18-0-21-35-25-13-44,147.0
0,1,159,2016-01-27 11:51:12,521.28089,1.0,0.0,sad,img/f_sad_cut.png,HIT,11759.0,13079.0,12.0,11-17-2-15-19-6-26-12-40-30-37-20,159.0
0,1,171,2016-01-27 11:53:42,670.73914,1.0,0.0,sad,img/f_sad_cut.png,HIT,4189.0,6054.0,5.0,29-31-4-9-45,171.0
0,1,195,2016-01-27 11:58:14,943.47992,1.0,0.0,sad,img/f_sad_cut.png,HIT,11746.0,13011.0,12.0,13-31-42-44-46-23-37-45-20-21-17-34,195.0
0,1,201,2016-01-27 11:59:41,1030.26999,1.0,0.0,fea,img/f_sad_cut.png,ERR,14106.0,17098.0,15.0,31-36-33-16-3-30-41-38-22-7-34-25-13-28-47,201.0
0,1,215,2016-01-27 12:02:04,1172.92846,1.0,0.0,sad,img/f_sad_cut.png,HIT,7516.0,9436.0,8.0,15-29-23-31-24-26-5-41,215.0
0,2,0,2016-01-27 11:08:09,0.0,2.0,0.0,ang,img/f_ang_cut.png,HIT,16838.0,23911.0,17.0,27-46-3-18-33-4-12-32-9-21-7-44-23-6-17-30-34,0.0
0,2,19,2016-01-27 11:15:09,420.16787,2.0,0.0,ang,img/f_ang_cut.png,HIT,8461.0,10661.0,9.0,45-36-24-38-26-28-20-16-7,19.0
0,2,29,2016-01-27 11:17:54,585.18833,2.0,0.0,ang,img/f_ang_cut.png,HIT,16454.0,18974.0,17.0,24-26-5-41-33-35-15-28-6-42-39-12-22-7-32-34-14,29.0
0,2,43,2016-01-27 11:22:39,870.19914,2.0,0.0,ang,img/f_ang_cut.png,HIT,11560.0,12883.0,12.0,27-3-41-46-22-33-4-1-47-25-24-15,43.0
