ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,4,2015-11-18 11:58:54,45.70237,0.0,0.0,hap,img/f_hap_cut.png,HIT,18778.0,21146.0,19.0,12-28-23-17-4-45-2-34-32-35-43-11-47-19-33-39-18-27-37,4.0
0,0,17,2015-11-18 12:01:23,194.34922,0.0,0.0,hap,img/f_hap_cut.png,HIT,7089.0,9321.0,8.0,2-18-24-10-34-6-30-43,17.0
0,0,39,2015-11-18 12:05:43,455.20757,0.0,0.0,hap,img/f_hap_cut.png,HIT,9372.0,11411.0,10.0,9-16-42-38-0-4-21-11-41-36,39.0
0,0,51,2015-11-18 12:08:42,634.07856,0.0,0.0,hap,img/f_hap_cut.png,HIT,4956.0,6100.0,5.0,12-0-22-32-34,51.0
0,0,65,2015-11-18 12:11:04,775.75248,0.0,0.0,hap,img/f_hap_cut.png,HIT,6177.0,7689.0,7.0,32-8-18-28-33-22-9,65.0
0,0,70,2015-11-18 12:11:49,820.72035,0.0,0.0,hap,img/f_hap_cut.png,HIT,3795.0,4771.0,4.0,14-34-45-21,70.0
0,0,95,2015-11-18 12:16:22,1094.26884,0.0,0.0,hap,img/f_hap_cut.png,HIT,1721.0,2681.0,2.0,28-37,95.0
0,0,101,2015-11-18 12:17:25,1157.14167,0.0,0.0,hap,img/f_hap_cut.png,HIT,3689.0,4601.0,4.0,39-36-41-1,101.0
0,0,115,2015-11-18 12:20:30,23.85695,0.0,0.0,hap,img/f_hap_cut.png,HIT,2413.0,3813.0,3.0,4-22-40,115.0
0,0,126,2015-11-18 12:22:22,136.33193,0.0,0.0,hap,img/f_hap_cut.png,HIT,3262.0,4650.0,4.0,47-35-30-19,126.0
0,0,149,2015-11-18 12:25:59,353.58288,0.0,0.0,ntr,img/f_hap_cut.png,ERR,6653.0,7742.0,7.0,4-32-19-0-38-10-17,149.0
0,0,165,2015-11-18 12:28:40,513.97461,0.0,0.0,hap,img/f_hap_cut.png,HIT,2003.0,2787.0,2.0,4-13,165.0
0,0,178,2015-11-18 12:30:32,625.86548,0.0,0.0,hap,img/f_hap_cut.png,HIT,7767.0,8615.0,8.0,41-31-17-0-10-18-46-13,178.0
0,0,190,2015-11-18 12:32:55,768.89357,0.0,0.0,hap,img/f_hap_cut.png,HIT,6000.0,6856.0,6.0,43-7-6-35-34-29,190.0
0,0,206,2015-11-18 12:35:43,937.41399,0.0,0.0,hap,img/f_hap_cut.png,HIT,980.0,1788.0,1.0,37,206.0
0,0,212,2015-11-18 12:36:22,976.42742,0.0,0.0,hap,img/f_hap_cut.png,HIT,8645.0,9669.0,9.0,1-10-28-18-25-4-6-5-13,212.0
0,1,13,2015-11-18 12:00:45,157.16362,1.0,0.0,fea,img/f_sad_cut.png,ERR,10111.0,12095.0,11.0,8-29-41-40-39-11-3-44-34-35-20,13.0
0,1,14,2015-11-18 12:00:58,169.55355,1.0,0.0,ang,img/f_sad_cut.png,ERR,6343.0,8223.0,7.0,37-11-35-0-45-22-6,14.0
0,1,30,2015-11-18 12:03:50,342.25127,1.0,0.0,ang,img/f_sad_cut.png,ERR,3727.0,5199.0,4.0,5-9-33-43,30.0
0,1,49,2015-11-18 12:08:12,603.81166,1.0,0.0,fea,img/f_sad_cut.png,ERR,12832.0,13912.0,13.0,37-24-7-6-15-41-20-10-38-3-25-29-4,49.0
0,1,67,2015-11-18 12:11:18,790.12975,1.0,0.0,ang,img/f_sad_cut.png,ERR,9774.0,10846.0,10.0,44-30-1-6-4-0-25-22-28-20,67.0
0,1,73,2015-11-18 12:12:32,863.8638,1.0,0.0,ang,img/f_sad_cut.png,ERR,21082.0,23090.0,22.0,38-13-12-34-46-6-3-33-40-26-11-27-9-17-5-16-19-15-0-23-30-43,73.0
0,1,90,2015-11-18 12:15:34,1045.69763,1.0,0.0,ang,img/f_sad_cut.png,ERR,12694.0,14598.0,13.0,18-27-34-17-41-19-35-37-14-24-47-7-22,90.0
0,1,111,2015-11-18 12:19:10,1262.27683,1.0,0.0,fea,img/f_sad_cut.png,ERR,15680.0,17480.0,16.0,5-3-36-7-15-4-0-33-24-8-6-47-16-35-21-10,111.0
0,1,125,2015-11-18 12:22:16,130.15583,1.0,0.0,ang,img/f_sad_cut.png,ERR,4978.0,5874.0,5.0,12-15-22-1-16,125.0
0,1,128,2015-11-18 12:22:37,151.49999,1.0,0.0,fea,img/f_sad_cut.png,ERR,10501.0,11799.0,11.0,45-19-28-37-25-34-46-43-26-21-0,128.0
0,1,144,2015-11-18 12:25:28,322.34179,1.0,0.0,fea,img/f_sad_cut.png,ERR,4815.0,6912.0,5.0,25-30-9-13-10,144.0
0,1,164,2015-11-18 12:28:23,497.62335,1.0,0.0,fea,img/f_sad_cut.png,ERR,13888.0,16048.0,14.0,26-43-38-6-9-19-14-40-23-18-37-47-29-42,164.0
0,1,176,2015-11-18 12:29:57,590.93173,1.0,0.0,fea,img/f_sad_cut.png,ERR,23933.0,25845.0,24.0,27-8-24-31-6-42-26-39-25-11-18-23-13-15-38-19-12-4-0-41-14-36-5-29,176.0
0,1,188,2015-11-18 12:32:10,723.93999,1.0,0.0,fea,img/f_sad_cut.png,ERR,11462.0,13422.0,12.0,3-39-21-18-27-33-17-24-30-23-38-11,188.0
0,1,201,2015-11-18 12:34:26,860.15594,1.0,0.0,ang,img/f_sad_cut.png,ERR,21924.0,23052.0,22.0,45-20-23-47-36-40-15-35-24-46-41-8-16-13-28-12-33-11-14-0-30-27,201.0
0,1,216,2015-11-18 12:36:59,1013.24279,1.0,0.0,ang,img/f_sad_cut.png,ERR,10772.0,11836.0,11.0,7-33-31-43-5-14-32-1-24-25-27,216.0
0,2,9,2015-11-18 12:00:03,114.99234,2.0,0.0,dis,img/f_ang_cut.png,ERR,14287.0,15727.0,15.0,14-28-25-8-0-32-42-10-41-31-4-39-19-11-36,9.0
0,2,22,2015-11-18 12:02:12,244.00304,2.0,0.0,ang,img/f_ang_cut.png,HIT,2575.0,3775.0,3.0,19-30-17,22.0
0,2,32,2015-11-18 12:04:17,368.85083,2.0,0.0,ang,img/f_ang_cut.png,HIT,6109.0,8029.0,7.0,46-6-36-20-9-21-1,32.0
0,2,48,2015-11-18 12:08:08,599.4803,2.0,0.0,ang,img/f_ang_cut.png,HIT,2335.0,4023.0,3.0,27-28-17,48.0
0,2,69,2015-11-18 12:11:40,811.57401,2.0,0.0,dis,img/f_ang_cut.png,ERR,7742.0,8846.0,8.0,25-24-32-27-43-20-11-39,69.0
0,2,82,2015-11-18 12:14:14,966.24285,2.0,0.0,ang,img/f_ang_cut.png,HIT,1613.0,3181.0,2.0,29-1,82.0
0,2,94,2015-11-18 12:16:11,1082.78988,2.0,0.0,ang,img/f_ang_cut.png,HIT,9612.0,11124.0,10.0,30-45-46-39-40-23-36-8-10-41,94.0
0,2,108,2015-11-18 12:18:43,1235.00696,2.0,0.0,ang,img/f_ang_cut.png,HIT,2083.0,3603.0,3.0,29-22-25,108.0
0,2,117,2015-11-18 12:20:57,51.00897,2.0,0.0,dis,img/f_ang_cut.png,ERR,3464.0,4856.0,4.0,19-17-46-25,117.0
0,2,129,2015-11-18 12:22:49,163.59632,2.0,0.0,ang,img/f_ang_cut.png,HIT,6631.0,9127.0,7.0,20-1-17-24-38-19-29,129.0
0,2,147,2015-11-18 12:25:46,339.81487,2.0,0.0,dis,img/f_ang_cut.png,ERR,1894.0,2551.0,2.0,30-45,147.0
0,2,161,2015-11-18 12:27:44,457.67542,2.0,0.0,ang,img/f_ang_cut.png,HIT,9213.0,12421.0,10.0,4-5-2-46-9-41-6-39-27-21,161.0
0,2,171,2015-11-18 12:29:09,543.62595,2.0,0.0,dis,img/f_ang_cut.png,ERR,2783.0,3807.0,3.0,25-27-30,171.0
0,2,183,2015-11-18 12:31:10,664.4194,2.0,0.0,dis,img/f_ang_cut.png,ERR,8117.0,9845.0,9.0,37-12-45-17-38-5-28-43-20,183.0
0,2,199,2015-11-18 12:34:12,846.47547,2.0,0.0,ang,img/f_ang_cut.png,HIT,5448.0,7296.0,6.0,44-5-8-9-34-12,199.0
0,2,213,2015-11-18 12:36:32,986.3973,2.0,0.0,ang,img/f_ang_cut.png,HIT,2786.0,3730.0,3.0,14-26-47,213.0
0,3,7,2015-11-18 11:59:43,94.57808,3.0,0.0,fea,img/f_fea_cut.png,HIT,3469.0,6877.0,4.0,35-9-29-21,7.0
0,3,23,2015-11-18 12:02:16,248.0753,3.0,0.0,fea,img/f_fea_cut.png,HIT,14046.0,17326.0,15.0,35-3-18-28-46-40-9-31-38-32-34-27-39-30-36,23.0
0,3,31,2015-11-18 12:03:56,347.75072,3.0,0.0,fea,img/f_fea_cut.png,HIT,19816.0,20800.0,20.0,47-0-27-13-36-15-7-3-37-12-25-41-38-2-28-23-26-5-8-34,31.0
0,3,50,2015-11-18 12:08:26,618.02183,3.0,0.0,fea,img/f_fea_cut.png,HIT,14125.0,15757.0,15.0,12-37-47-5-43-46-20-1-17-0-11-28-2-29-42,50.0
