ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,7,2015-10-21 15:56:02,148.28724,0.0,0.0,hap,img/f_hap_cut.png,HIT,10016.0,12263.0,11.0,32-10-29-0-5-9-11-2-6-41-13,7.0
0,0,25,2015-10-21 16:03:09,574.77459,0.0,0.0,hap,img/f_hap_cut.png,HIT,4756.0,6100.0,5.0,0-31-26-37-34,25.0
0,0,34,2015-10-21 16:05:46,732.10431,0.0,0.0,hap,img/f_hap_cut.png,HIT,14168.0,16184.0,15.0,18-44-19-23-20-2-26-32-42-9-24-31-16-29-8,34.0
0,0,53,2015-10-21 16:12:12,1117.90782,0.0,0.0,hap,img/f_hap_cut.png,HIT,10650.0,11970.0,11.0,27-17-2-32-34-15-16-28-19-24-4,53.0
0,0,56,2015-10-21 16:13:29,1194.78191,0.0,0.0,hap,img/f_hap_cut.png,HIT,3235.0,5091.0,4.0,10-0-29-42,56.0
0,0,72,2015-10-21 16:18:56,1522.39111,0.0,0.0,hap,img/f_hap_cut.png,HIT,6759.0,8264.0,7.0,46-35-12-26-47-32-36,72.0
0,0,95,2015-10-21 16:26:44,1989.80097,0.0,0.0,hap,img/f_hap_cut.png,HIT,9582.0,10846.0,10.0,13-47-15-6-11-24-4-16-22-2,95.0
0,0,100,2015-10-21 16:28:22,2087.68604,0.0,0.0,hap,img/f_hap_cut.png,HIT,7764.0,9556.0,8.0,34-27-17-45-12-8-7-22,100.0
0,0,121,2015-10-21 16:37:49,147.0601,0.0,0.0,hap,img/f_hap_cut.png,HIT,1000.0,1961.0,1.0,29,121.0
0,0,136,2015-10-21 16:41:54,392.7085,0.0,0.0,hap,img/f_hap_cut.png,HIT,10178.0,11715.0,11.0,14-42-22-27-18-31-6-33-43-29-0,136.0
0,0,141,2015-10-21 16:42:38,436.85436,0.0,0.0,hap,img/f_hap_cut.png,HIT,3636.0,4916.0,4.0,5-43-12-37,141.0
0,0,164,2015-10-21 16:48:52,810.70625,0.0,0.0,hap,img/f_hap_cut.png,HIT,1974.0,2958.0,2.0,0-29,164.0
0,0,172,2015-10-21 16:50:09,887.49849,0.0,0.0,hap,img/f_hap_cut.png,HIT,7996.0,9060.0,8.0,26-41-0-9-33-30-8-13,172.0
0,0,182,2015-10-21 16:52:24,1022.05931,0.0,0.0,hap,img/f_hap_cut.png,HIT,9088.0,11136.0,10.0,44-22-19-24-3-20-47-0-27-1,182.0
0,0,200,2015-10-21 16:56:43,1281.6754,0.0,0.0,hap,img/f_hap_cut.png,HIT,15492.0,17140.0,16.0,20-6-42-37-40-17-31-16-26-9-12-33-22-34-44-27,200.0
0,0,210,2015-10-21 16:58:16,1374.67144,0.0,0.0,hap,img/f_hap_cut.png,HIT,7253.0,8557.0,8.0,40-47-19-46-1-6-37-34,210.0
0,1,6,2015-10-21 15:55:23,108.842,1.0,0.0,dis,img/f_sad_cut.png,ERR,35893.0,39149.0,36.0,27-45-15-30-13-16-46-43-25-39-23-33-0-35-21-22-28-17-31-42-3-44-20-6-1-19-5-4-26-47-40-18-2-29-24-7,6.0
0,1,20,2015-10-21 16:01:17,462.49957,1.0,0.0,fea,img/f_sad_cut.png,ERR,25248.0,29992.0,26.0,45-46-12-30-40-41-20-22-38-33-32-35-25-19-42-2-24-11-15-47-37-27-1-44-21-17,20.0
0,1,40,2015-10-21 16:07:50,856.43876,1.0,0.0,ang,img/f_sad_cut.png,ERR,32407.0,37839.0,33.0,26-28-0-4-6-36-24-43-29-31-42-14-25-17-32-30-10-38-27-9-40-46-7-19-47-3-21-12-44-11-39-16-1,40.0
0,1,55,2015-10-21 16:12:38,1144.26901,1.0,0.0,fea,img/f_sad_cut.png,ERR,44152.0,50216.0,45.0,41-16-47-26-15-0-24-17-13-19-25-1-6-33-32-31-43-20-14-3-35-7-18-22-4-38-27-9-30-2-39-45-10-28-37-29-23-21-11-8-46-42-12-34-5,55.0
0,1,64,2015-10-21 16:16:16,1362.14304,1.0,0.0,ang,img/f_sad_cut.png,ERR,28985.0,30033.0,29.0,35-27-29-4-7-24-30-43-37-36-39-13-46-12-32-14-23-19-20-38-10-1-22-45-3-28-18-11-17,64.0
0,1,79,2015-10-21 16:21:23,1668.91067,1.0,0.0,ang,img/f_sad_cut.png,ERR,20056.0,22464.0,21.0,18-42-27-15-31-7-32-43-10-16-4-30-19-17-13-8-45-33-21-3-47,79.0
0,1,96,2015-10-21 16:26:55,2000.95023,1.0,0.0,fea,img/f_sad_cut.png,ERR,28367.0,30599.0,29.0,15-42-25-14-29-20-47-10-24-38-37-40-30-27-43-3-32-4-33-26-35-17-13-18-28-31-11-0-16,96.0
0,1,106,2015-10-21 16:29:38,2164.33389,1.0,0.0,fea,img/f_sad_cut.png,ERR,39653.0,40781.0,40.0,5-14-10-17-13-44-1-32-7-35-12-20-24-11-36-42-46-9-45-25-21-30-6-38-15-27-0-3-16-22-8-39-23-40-29-34-26-19-43-31,106.0
0,1,114,2015-10-21 16:36:18,56.30002,1.0,0.0,sad,img/f_sad_cut.png,HIT,22955.0,24115.0,23.0,32-19-14-31-45-41-18-25-22-28-5-2-37-12-3-47-43-42-10-4-7-27-17,114.0
0,1,131,2015-10-21 16:40:32,310.88338,1.0,0.0,sad,img/f_sad_cut.png,HIT,22086.0,23959.0,23.0,26-18-32-42-11-34-37-3-9-43-39-31-33-36-19-45-24-41-21-6-20-30-0,131.0
0,1,146,2015-10-21 16:43:46,504.0621,1.0,0.0,sad,img/f_sad_cut.png,HIT,31345.0,33049.0,32.0,2-9-5-18-41-10-13-4-33-7-1-38-28-44-20-14-15-8-47-31-43-6-40-32-34-37-24-27-3-21-19-29,146.0
0,1,155,2015-10-21 16:46:24,662.66806,1.0,0.0,sad,img/f_sad_cut.png,HIT,24150.0,29574.0,25.0,26-0-34-12-46-28-38-35-36-9-31-43-17-18-47-41-29-7-39-5-4-33-16-22-10,155.0
0,1,180,2015-10-21 16:51:50,988.88188,1.0,0.0,sad,img/f_sad_cut.png,HIT,17939.0,18923.0,18.0,40-43-12-24-46-14-31-10-33-29-15-30-39-47-32-35-13-27,180.0
0,1,195,2015-10-21 16:55:20,1198.49009,1.0,0.0,sad,img/f_sad_cut.png,HIT,15477.0,16781.0,16.0,25-41-14-23-0-24-7-17-16-43-34-33-5-42-10-40,195.0
0,1,196,2015-10-21 16:55:37,1215.57139,1.0,0.0,sad,img/f_sad_cut.png,HIT,15166.0,19926.0,16.0,15-19-44-2-29-26-40-1-13-12-27-22-4-43-41-21,196.0
0,1,213,2015-10-21 16:58:39,1397.85617,1.0,0.0,sad,img/f_sad_cut.png,HIT,12387.0,13828.0,13.0,43-32-35-0-19-30-40-11-13-28-41-25-44,213.0
0,2,0,2015-10-21 15:53:34,0.0,2.0,0.0,ang,img/f_ang_cut.png,HIT,10262.0,14126.0,11.0,35-33-15-8-37-14-30-1-34-22-0,0.0
0,2,16,2015-10-21 15:59:58,384.17509,2.0,0.0,ang,img/f_ang_cut.png,HIT,19079.0,21351.0,20.0,41-3-12-15-8-21-16-24-45-18-9-2-35-25-36-20-11-28-10-7,16.0
0,2,36,2015-10-21 16:06:30,775.79075,2.0,0.0,ang,img/f_ang_cut.png,HIT,10974.0,12238.0,11.0,1-2-0-5-13-44-26-11-28-47-29,36.0
0,2,44,2015-10-21 16:09:49,974.82383,2.0,0.0,ang,img/f_ang_cut.png,HIT,12714.0,13786.0,13.0,2-30-38-17-4-42-20-16-14-25-1-11-37,44.0
0,2,63,2015-10-21 16:16:09,1354.70079,2.0,0.0,ang,img/f_ang_cut.png,HIT,5935.0,7143.0,6.0,37-19-8-15-21-18,63.0
0,2,81,2015-10-21 16:22:13,1718.92662,2.0,0.0,ang,img/f_ang_cut.png,HIT,13390.0,15134.0,14.0,21-45-37-16-35-1-43-39-7-8-29-42-26-15,81.0
0,2,92,2015-10-21 16:25:40,1925.79336,2.0,0.0,ang,img/f_ang_cut.png,HIT,7567.0,8951.0,8.0,8-12-23-45-29-13-43-14,92.0
0,2,103,2015-10-21 16:28:55,2120.57473,2.0,0.0,ang,img/f_ang_cut.png,HIT,11060.0,13276.0,12.0,23-20-13-8-36-39-44-30-0-46-29-1,103.0
0,2,119,2015-10-21 16:37:34,132.40223,2.0,0.0,ang,img/f_ang_cut.png,HIT,7006.0,8335.0,7.0,28-39-4-40-30-0-26,119.0
0,2,137,2015-10-21 16:42:06,404.72489,2.0,0.0,ang,img/f_ang_cut.png,HIT,2927.0,3799.0,3.0,22-17-29,137.0
0,2,144,2015-10-21 16:43:06,464.19402,2.0,0.0,ang,img/f_ang_cut.png,HIT,22533.0,24517.0,23.0,16-10-44-13-39-45-25-3-0-15-2-31-8-9-41-17-36-28-27-35-32-11-21,144.0
0,2,166,2015-10-21 16:49:20,838.75818,2.0,0.0,ang,img/f_ang_cut.png,HIT,7279.0,8847.0,8.0,30-8-11-7-25-20-31-10,166.0
0,2,171,2015-10-21 16:50:01,879.18624,2.0,0.0,ang,img/f_ang_cut.png,HIT,6325.0,8013.0,7.0,32-3-33-44-43-27-15,171.0
0,2,192,2015-10-21 16:54:25,1143.00936,2.0,0.0,ang,img/f_ang_cut.png,HIT,21695.0,23367.0,22.0,28-37-25-5-12-41-10-46-7-4-8-26-27-15-6-35-23-19-34-33-43-22,192.0
