ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,4,2015-11-09 10:59:56,123.49509,0.0,0.0,hap,img/f_hap_cut.png,HIT,3206.0,5422.0,4.0,37-9-17-12,4.0
0,0,26,2015-11-09 11:07:15,562.17457,0.0,0.0,hap,img/f_hap_cut.png,HIT,11665.0,13209.0,12.0,27-24-12-6-7-15-21-16-33-31-35-41,26.0
0,0,37,2015-11-09 11:09:59,726.38408,0.0,0.0,hap,img/f_hap_cut.png,HIT,8998.0,10087.0,9.0,44-10-33-40-20-12-45-24-13,37.0
0,0,44,2015-11-09 11:12:48,894.99292,0.0,0.0,hap,img/f_hap_cut.png,HIT,6010.0,8353.0,7.0,34-33-47-31-39-13-28,44.0
0,0,61,2015-11-09 11:17:09,1155.71544,0.0,0.0,hap,img/f_hap_cut.png,HIT,15068.0,16916.0,16.0,36-19-28-35-9-0-23-4-7-12-31-15-38-16-14-39,61.0
0,0,71,2015-11-09 11:19:44,1311.07791,0.0,0.0,hap,img/f_hap_cut.png,HIT,12810.0,14203.0,13.0,23-26-1-11-3-16-36-19-32-5-39-14-35,71.0
0,0,87,2015-11-09 11:24:10,1577.61606,0.0,0.0,hap,img/f_hap_cut.png,HIT,3950.0,5062.0,4.0,32-41-26-29,87.0
0,0,111,2015-11-09 11:30:42,1968.81954,0.0,0.0,hap,img/f_hap_cut.png,HIT,1893.0,2693.0,2.0,35-13,111.0
0,0,119,2015-11-09 11:32:53,91.22928,0.0,0.0,hap,img/f_hap_cut.png,HIT,7588.0,8876.0,8.0,10-30-9-46-27-41-43-2,119.0
0,0,139,2015-11-09 11:36:40,319.19519,0.0,0.0,hap,img/f_hap_cut.png,HIT,6931.0,7723.0,7.0,35-45-33-11-0-39-37,139.0
0,0,145,2015-11-09 11:37:46,384.7844,0.0,0.0,hap,img/f_hap_cut.png,HIT,11285.0,12605.0,12.0,4-16-45-12-41-9-40-39-6-17-38-47,145.0
