ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,1,2015-10-22 10:11:25,18.58429,0.0,0.0,hap,img/f_hap_cut.png,HIT,10485.0,12221.0,11.0,2-27-1-26-7-18-47-24-25-21-31,1.0
0,0,24,2015-10-22 10:16:27,319.97333,0.0,0.0,hap,img/f_hap_cut.png,HIT,1568.0,3184.0,2.0,13-19,24.0
0,0,35,2015-10-22 10:18:55,467.97334,0.0,0.0,hap,img/f_hap_cut.png,HIT,6348.0,7836.0,7.0,45-34-43-35-16-29-4,35.0
0,0,42,2015-10-22 10:20:16,549.36286,0.0,0.0,hap,img/f_hap_cut.png,HIT,4816.0,6079.0,5.0,25-34-37-13-26,42.0
0,0,60,2015-10-22 10:24:13,785.84578,0.0,0.0,hap,img/f_hap_cut.png,HIT,8306.0,10002.0,9.0,31-10-14-40-33-15-1-20-4,60.0
0,0,83,2015-10-22 10:29:49,1122.15619,0.0,0.0,hap,img/f_hap_cut.png,HIT,9635.0,10795.0,10.0,30-42-11-0-28-18-45-7-16-29,83.0
0,0,84,2015-10-22 10:30:00,1133.18728,0.0,0.0,hap,img/f_hap_cut.png,HIT,14835.0,15787.0,15.0,24-19-35-38-3-32-12-33-7-17-42-4-10-14-20,84.0
0,0,98,2015-10-22 10:32:58,1310.79722,0.0,0.0,hap,img/f_hap_cut.png,HIT,12316.0,13756.0,13.0,23-40-17-38-46-42-45-4-12-14-20-18-3,98.0
0,0,121,2015-10-22 10:39:15,111.07441,0.0,0.0,hap,img/f_hap_cut.png,HIT,1154.0,2642.0,2.0,13-19,121.0
0,0,132,2015-10-22 10:41:54,269.94881,0.0,0.0,hap,img/f_hap_cut.png,HIT,1131.0,2787.0,2.0,37-47,132.0
0,0,144,2015-10-22 10:44:09,405.16689,0.0,0.0,hap,img/f_hap_cut.png,HIT,4478.0,5558.0,5.0,27-32-0-21-18,144.0
0,0,158,2015-10-22 10:47:29,605.69698,0.0,0.0,hap,img/f_hap_cut.png,HIT,1300.0,2476.0,2.0,21-10,158.0
0,0,168,2015-10-22 10:49:09,705.78965,0.0,0.0,hap,img/f_hap_cut.png,HIT,8370.0,9641.0,9.0,20-3-39-36-24-11-0-30-47,168.0
0,0,189,2015-10-22 10:53:00,936.63275,0.0,0.0,hap,img/f_hap_cut.png,HIT,10428.0,11612.0,11.0,26-43-7-18-24-45-4-14-30-36-15,189.0
0,0,205,2015-10-22 10:55:13,1069.6003,0.0,0.0,hap,img/f_hap_cut.png,HIT,4777.0,5801.0,5.0,20-5-19-21-9,205.0
0,0,215,2015-10-22 10:57:10,1186.22479,0.0,0.0,hap,img/f_hap_cut.png,HIT,6646.0,7846.0,7.0,22-32-26-7-25-13-33,215.0
0,1,4,2015-10-22 10:12:04,56.78729,1.0,0.0,sad,img/f_sad_cut.png,HIT,8714.0,10234.0,9.0,34-25-0-42-35-36-23-26-9,4.0
0,1,26,2015-10-22 10:16:49,341.92612,1.0,0.0,dis,img/f_sad_cut.png,ERR,14605.0,16621.0,15.0,0-9-30-44-35-19-45-16-8-21-24-4-32-31-26,26.0
0,1,40,2015-10-22 10:19:45,518.65944,1.0,0.0,ang,img/f_sad_cut.png,ERR,13548.0,15403.0,14.0,32-18-8-11-40-41-22-28-44-3-2-17-46-6,40.0
0,1,46,2015-10-22 10:21:17,610.53415,1.0,0.0,ang,img/f_sad_cut.png,ERR,4516.0,6084.0,5.0,1-42-28-30-46,46.0
0,1,66,2015-10-22 10:25:46,879.68911,1.0,0.0,fea,img/f_sad_cut.png,ERR,8677.0,10797.0,9.0,16-5-38-34-12-13-33-29-0,66.0
