ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,11,2015-11-02 11:55:42,138.03969,0.0,0.0,hap,img/f_hap_cut.png,HIT,10571.0,12468.0,11.0,43-47-38-42-39-5-12-1-4-22-36,11.0
0,0,14,2015-11-02 11:56:34,190.16653,0.0,0.0,hap,img/f_hap_cut.png,HIT,11555.0,12747.0,12.0,47-45-12-1-24-43-30-14-5-41-34-44,14.0
0,0,40,2015-11-02 12:03:56,632.76348,0.0,0.0,hap,img/f_hap_cut.png,HIT,6004.0,7116.0,6.0,7-23-8-47-29-22,40.0
0,0,48,2015-11-02 12:06:04,760.71222,0.0,0.0,hap,img/f_hap_cut.png,HIT,7480.0,8880.0,8.0,27-16-28-30-31-12-24-15,48.0
0,0,58,2015-11-02 12:08:33,909.32672,0.0,0.0,hap,img/f_hap_cut.png,HIT,20927.0,21831.0,21.0,28-10-39-20-8-44-17-36-7-2-16-24-5-45-19-4-30-42-46-0-22,58.0
0,0,83,2015-11-02 12:15:00,1296.65235,0.0,0.0,hap,img/f_hap_cut.png,HIT,16930.0,18202.0,17.0,32-45-15-26-23-12-19-38-47-0-18-5-44-30-8-34-29,83.0
0,0,86,2015-11-02 12:15:42,1338.76208,0.0,0.0,hap,img/f_hap_cut.png,HIT,4745.0,6393.0,5.0,3-34-45-38-22,86.0
0,0,110,2015-11-02 12:21:27,1683.84325,0.0,0.0,hap,img/f_hap_cut.png,HIT,15990.0,16902.0,16.0,10-0-20-40-38-43-4-9-47-28-33-42-46-24-3-13,110.0
0,0,123,2015-11-02 12:24:50,157.04126,0.0,0.0,hap,img/f_hap_cut.png,HIT,1517.0,2741.0,2.0,13-19,123.0
0,0,131,2015-11-02 12:26:34,261.42544,0.0,0.0,hap,img/f_hap_cut.png,HIT,14591.0,15687.0,15.0,4-9-47-31-17-0-10-24-7-42-34-3-5-12-32,131.0
0,0,141,2015-11-02 12:29:15,422.83366,0.0,0.0,hap,img/f_hap_cut.png,HIT,6944.0,7808.0,7.0,32-27-41-0-20-14-21,141.0
0,0,155,2015-11-02 12:32:39,626.01242,0.0,0.0,hap,img/f_hap_cut.png,HIT,6327.0,7759.0,7.0,27-36-14-41-4-35-33,155.0
0,0,177,2015-11-02 12:38:46,993.50548,0.0,0.0,hap,img/f_hap_cut.png,HIT,4931.0,5699.0,5.0,36-10-42-8-13,177.0
0,0,191,2015-11-02 12:41:35,1162.32722,0.0,0.0,hap,img/f_hap_cut.png,HIT,2791.0,4053.0,3.0,3-28-37,191.0
0,0,199,2015-11-02 12:43:29,1276.76881,0.0,0.0,hap,img/f_hap_cut.png,HIT,8985.0,9785.0,9.0,32-5-23-19-16-10-6-41-30,199.0
0,0,211,2015-11-02 12:46:10,1437.39016,0.0,0.0,hap,img/f_hap_cut.png,HIT,7645.0,8997.0,8.0,34-17-20-7-22-1-16-13,211.0
0,1,2,2015-11-02 11:53:49,25.726,1.0,0.0,sad,img/f_sad_cut.png,HIT,13947.0,15571.0,14.0,24-32-6-44-21-27-11-33-29-40-41-34-23-2,2.0
0,1,24,2015-11-02 11:59:17,353.39055,1.0,0.0,ang,img/f_sad_cut.png,ERR,21594.0,24098.0,22.0,40-3-10-31-38-17-34-29-24-14-13-2-15-44-9-19-7-27-33-42-12-30,24.0
0,1,41,2015-11-02 12:04:04,640.3894,1.0,0.0,fea,img/f_sad_cut.png,ERR,16402.0,18538.0,17.0,21-15-46-3-11-25-30-43-42-18-4-22-26-36-8-19-17,41.0
0,1,55,2015-11-02 12:07:47,863.52176,1.0,0.0,ang,img/f_sad_cut.png,ERR,16802.0,17755.0,17.0,3-39-30-8-24-46-12-33-10-5-22-6-7-44-28-9-19,55.0
0,1,57,2015-11-02 12:08:16,892.06814,1.0,0.0,ang,img/f_sad_cut.png,ERR,15431.0,16759.0,16.0,45-9-17-2-11-38-44-14-29-4-20-8-6-27-3-23,57.0
0,1,74,2015-11-02 12:12:12,1128.91479,1.0,0.0,fea,img/f_sad_cut.png,ERR,16335.0,21759.0,17.0,35-23-24-15-1-10-32-21-22-43-41-16-17-34-36-38-11,74.0
0,1,94,2015-11-02 12:17:43,1459.75488,1.0,0.0,fea,img/f_sad_cut.png,ERR,15557.0,17261.0,16.0,7-9-44-6-31-25-21-47-12-42-23-24-10-37-39-4,94.0
0,1,103,2015-11-02 12:20:17,1613.18735,1.0,0.0,ang,img/f_sad_cut.png,ERR,9732.0,10845.0,10.0,2-15-33-11-32-4-46-22-9-44,103.0
0,1,121,2015-11-02 12:24:23,130.69117,1.0,0.0,fea,img/f_sad_cut.png,ERR,6376.0,9584.0,7.0,22-2-34-10-8-23-21,121.0
0,1,139,2015-11-02 12:28:49,396.96313,1.0,0.0,sad,img/f_sad_cut.png,HIT,16925.0,19973.0,17.0,34-47-31-46-17-37-21-38-20-10-36-9-2-4-45-22-15,139.0
0,1,144,2015-11-02 12:29:47,454.02996,1.0,0.0,ang,img/f_sad_cut.png,ERR,8735.0,9816.0,9.0,46-8-11-0-30-9-33-31-35,144.0
0,1,162,2015-11-02 12:34:08,715.43759,1.0,0.0,sad,img/f_sad_cut.png,HIT,24345.0,25721.0,25.0,44-25-27-23-29-43-31-28-35-26-33-45-18-14-6-47-21-0-9-46-8-12-30-42-20,162.0
