ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,12,2015-11-10 17:35:50,199.31737,0.0,0.0,hap,img/f_hap_cut.png,HIT,17639.0,19433.0,18.0,9-39-25-4-0-38-40-45-10-47-33-7-22-46-24-34-13-20,12.0
0,0,22,2015-11-10 17:38:45,374.41659,0.0,0.0,hap,img/f_hap_cut.png,HIT,11978.0,12803.0,12.0,7-33-19-43-39-9-41-15-26-32-1-13,22.0
0,0,34,2015-11-10 17:41:51,560.33886,0.0,0.0,hap,img/f_hap_cut.png,HIT,5793.0,6785.0,6.0,25-18-41-30-34-32,34.0
0,0,51,2015-11-10 17:45:42,791.27286,0.0,0.0,hap,img/f_hap_cut.png,HIT,6169.0,7577.0,7.0,4-44-34-15-23-36-41,51.0
0,0,62,2015-11-10 17:49:07,996.32026,0.0,0.0,hap,img/f_hap_cut.png,HIT,13944.0,14912.0,14.0,28-24-17-11-36-7-19-47-23-5-0-42-3-13,62.0
0,0,74,2015-11-10 17:52:07,1175.66451,0.0,0.0,hap,img/f_hap_cut.png,HIT,1098.0,2753.0,2.0,13-36,74.0
0,0,96,2015-11-10 17:58:13,1541.55116,0.0,0.0,hap,img/f_hap_cut.png,HIT,9881.0,10777.0,10.0,27-45-2-7-32-3-9-12-42-14,96.0
0,0,98,2015-11-10 17:58:34,1562.56412,0.0,0.0,hap,img/f_hap_cut.png,HIT,4210.0,6763.0,5.0,16-40-24-21-18,98.0
0,0,115,2015-11-10 18:02:43,45.19582,0.0,0.0,hap,img/f_hap_cut.png,HIT,1877.0,2827.0,2.0,25-21,115.0
0,0,132,2015-11-10 18:07:22,324.07765,0.0,0.0,hap,img/f_hap_cut.png,HIT,12276.0,13795.0,13.0,1-44-26-12-38-31-30-34-27-37-47-17-15,132.0
0,0,152,2015-11-10 18:12:23,624.65185,0.0,0.0,hap,img/f_hap_cut.png,HIT,2799.0,3623.0,3.0,17-46-37,152.0
0,0,159,2015-11-10 18:13:39,701.042,0.0,0.0,hap,img/f_hap_cut.png,HIT,3689.0,4793.0,4.0,35-20-10-19,159.0
0,0,170,2015-11-10 18:16:40,882.44004,0.0,0.0,hap,img/f_hap_cut.png,HIT,8866.0,10402.0,9.0,26-12-34-19-20-18-41-8-22,170.0
0,0,188,2015-11-10 18:22:26,1228.30124,0.0,0.0,hap,img/f_hap_cut.png,HIT,12229.0,13638.0,13.0,9-31-33-43-41-22-0-10-8-35-26-11-3,188.0
0,0,198,2015-11-10 18:24:36,1357.9156,0.0,0.0,hap,img/f_hap_cut.png,HIT,4133.0,5509.0,5.0,24-43-20-30-29,198.0
0,0,217,2015-11-10 18:28:49,1610.8279,0.0,0.0,hap,img/f_hap_cut.png,HIT,5037.0,6918.0,6.0,11-23-6-21-45-43,217.0
0,1,6,2015-11-10 17:33:44,73.51185,1.0,0.0,fea,img/f_sad_cut.png,ERR,3256.0,5497.0,4.0,25-28-34-1,6.0
0,1,25,2015-11-10 17:39:51,440.34731,1.0,0.0,fea,img/f_sad_cut.png,ERR,22844.0,24605.0,23.0,38-35-31-33-45-27-24-22-23-18-8-15-44-7-0-26-28-5-4-12-32-2-10,25.0
0,1,33,2015-11-10 17:41:39,547.58615,1.0,0.0,sad,img/f_sad_cut.png,HIT,10566.0,12246.0,11.0,7-35-22-27-21-23-44-25-24-34-40,33.0
0,1,55,2015-11-10 17:46:49,858.3389,1.0,0.0,sad,img/f_sad_cut.png,HIT,13982.0,15550.0,14.0,10-37-42-11-28-33-40-44-41-22-25-18-45-0,55.0
0,1,59,2015-11-10 17:48:19,948.27311,1.0,0.0,fea,img/f_sad_cut.png,ERR,19840.0,20800.0,20.0,47-25-12-19-6-31-0-46-28-1-4-26-36-42-7-18-29-35-24-43,59.0
