ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,5,2015-10-01 17:08:17,86.89621,0.0,0.0,hap,img/f_hap_cut.png,HIT,2124.0,4388.0,3.0,21-41-3,5.0
0,0,26,2015-10-01 17:13:02,371.56492,0.0,0.0,hap,img/f_hap_cut.png,HIT,4685.0,5845.0,5.0,44-32-29-25-19,26.0
0,0,35,2015-10-01 17:14:39,469.40693,0.0,0.0,hap,img/f_hap_cut.png,HIT,10223.0,12095.0,11.0,15-26-35-34-46-6-33-30-9-12-47,35.0
0,0,45,2015-10-01 17:16:38,587.76292,0.0,0.0,hap,img/f_hap_cut.png,HIT,14976.0,16152.0,15.0,8-25-0-10-27-2-1-35-32-9-42-18-45-11-41,45.0
0,0,66,2015-10-01 17:20:37,827.34641,0.0,0.0,hap,img/f_hap_cut.png,HIT,6089.0,8097.0,7.0,20-1-39-10-0-37-44,66.0
0,0,77,2015-10-01 17:22:15,924.7148,0.0,0.0,hap,img/f_hap_cut.png,HIT,8099.0,9859.0,9.0,17-35-47-34-2-9-16-37-6,77.0
0,0,88,2015-10-01 17:23:46,1016.02204,0.0,0.0,hap,img/f_hap_cut.png,HIT,10916.0,11997.0,11.0,47-9-41-33-32-39-35-7-12-6-21,88.0
0,0,111,2015-10-01 17:27:29,1238.95987,0.0,0.0,hap,img/f_hap_cut.png,HIT,8766.0,9894.0,9.0,27-47-40-46-4-11-38-28-41,111.0
0,0,117,2015-10-01 17:29:40,61.0912,0.0,0.0,hap,img/f_hap_cut.png,HIT,1460.0,2724.0,2.0,21-41,117.0
0,0,138,2015-10-01 17:33:16,276.45007,0.0,0.0,hap,img/f_hap_cut.png,HIT,3375.0,4495.0,4.0,44-32-29-25,138.0
0,0,147,2015-10-01 17:34:36,356.58018,0.0,0.0,hap,img/f_hap_cut.png,HIT,7298.0,8898.0,8.0,15-26-35-34-46-6-33-30,147.0
0,0,157,2015-10-01 17:36:06,447.07729,0.0,0.0,hap,img/f_hap_cut.png,HIT,6582.0,7630.0,7.0,8-25-0-10-27-2-1,157.0
0,0,178,2015-10-01 17:39:09,629.78503,0.0,0.0,hap,img/f_hap_cut.png,HIT,5802.0,6818.0,6.0,20-1-39-10-0-37,178.0
0,0,189,2015-10-01 17:40:28,709.30356,0.0,0.0,hap,img/f_hap_cut.png,HIT,4825.0,5737.0,5.0,17-35-47-34-2,189.0
0,0,200,2015-10-01 17:41:38,779.13686,0.0,0.0,hap,img/f_hap_cut.png,HIT,10923.0,11843.0,11.0,47-9-41-33-32-39-35-7-12-6-21,200.0
0,0,223,2015-10-01 17:44:52,972.89033,0.0,0.0,hap,img/f_hap_cut.png,HIT,8077.0,9661.0,9.0,27-47-40-46-4-11-38-28-41,223.0
0,1,6,2015-10-01 17:08:22,91.57697,1.0,0.0,fea,img/f_sad_cut.png,ERR,18022.0,21494.0,19.0,15-37-30-35-25-29-27-40-18-0-11-43-23-46-28-3-10-36-19,6.0
0,1,18,2015-10-01 17:11:15,264.7558,1.0,0.0,ntr,img/f_sad_cut.png,ERR,20228.0,21900.0,21.0,33-39-37-16-38-28-15-6-42-30-43-45-27-0-4-21-1-26-32-17-47,18.0
0,1,34,2015-10-01 17:14:28,458.34199,1.0,0.0,ntr,img/f_sad_cut.png,ERR,9917.0,10765.0,10.0,44-26-46-29-37-11-36-43-21-3,34.0
0,1,52,2015-10-01 17:18:19,689.27336,1.0,0.0,ntr,img/f_sad_cut.png,ERR,13934.0,14862.0,14.0,35-2-10-38-36-46-5-12-42-8-29-27-1-16,52.0
0,1,60,2015-10-01 17:19:51,781.03798,1.0,0.0,sad,img/f_sad_cut.png,HIT,8833.0,10122.0,9.0,29-9-23-18-0-24-5-34-32,60.0
0,1,83,2015-10-01 17:23:09,978.94043,1.0,0.0,sad,img/f_sad_cut.png,HIT,3478.0,5654.0,4.0,10-31-34-7,83.0
