ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,9,2016-02-23 11:04:39,228.47843,0.0,0.0,hap,img/f_hap_cut.png,HIT,8512.0,9952.0,9.0,29-22-42-20-41-12-21-31-23,9.0
0,0,22,2016-02-23 11:08:15,444.36811,0.0,0.0,hap,img/f_hap_cut.png,HIT,11510.0,12822.0,12.0,26-22-24-39-15-5-1-25-14-20-37-42,22.0
0,0,39,2016-02-23 11:13:11,740.61115,0.0,0.0,hap,img/f_hap_cut.png,HIT,3942.0,4991.0,4.0,6-4-26-13,39.0
0,0,45,2016-02-23 11:14:42,830.91711,0.0,0.0,hap,img/f_hap_cut.png,HIT,11586.0,12651.0,12.0,40-3-26-20-6-22-28-2-10-0-37-34,45.0
0,0,61,2016-02-23 11:19:20,1109.13864,0.0,0.0,hap,img/f_hap_cut.png,HIT,18713.0,19593.0,19.0,15-32-7-1-22-41-31-26-5-11-42-44-38-18-3-47-4-34-37,61.0
0,0,75,2016-02-23 11:22:51,1319.65361,0.0,0.0,hap,img/f_hap_cut.png,HIT,2136.0,3513.0,3.0,9-29-0,75.0
0,0,89,2016-02-23 11:26:21,1530.49349,0.0,0.0,hap,img/f_hap_cut.png,HIT,5469.0,7405.0,6.0,2-12-24-25-13-34,89.0
0,0,105,2016-02-23 11:29:39,1728.44218,0.0,0.0,hap,img/f_hap_cut.png,HIT,8051.0,9579.0,9.0,22-2-41-44-7-25-21-30-5,105.0
0,0,112,2016-02-23 11:32:59,0.0,0.0,0.0,hap,img/f_hap_cut.png,HIT,23388.0,25068.0,24.0,24-38-30-20-45-17-25-5-39-16-34-33-12-15-2-40-41-31-35-42-29-14-36-9,112.0
0,0,131,2016-02-23 11:38:28,328.73398,0.0,0.0,hap,img/f_hap_cut.png,HIT,14472.0,15648.0,15.0,23-20-8-9-11-17-27-31-39-16-38-18-43-22-5,131.0
0,0,145,2016-02-23 11:41:17,497.27081,0.0,0.0,hap,img/f_hap_cut.png,HIT,6095.0,7480.0,7.0,44-15-35-30-36-47-39,145.0
0,0,158,2016-02-23 11:44:06,666.9105,0.0,0.0,hap,img/f_hap_cut.png,HIT,5283.0,6539.0,6.0,10-24-42-36-11-33,158.0
0,0,172,2016-02-23 11:47:13,854.12822,0.0,0.0,hap,img/f_hap_cut.png,HIT,6861.0,7572.0,7.0,30-39-5-45-43-41-21,172.0
0,0,185,2016-02-23 11:49:42,1002.8036,0.0,0.0,hap,img/f_hap_cut.png,HIT,4190.0,5654.0,5.0,1-41-0-13-8,185.0
0,0,198,2016-02-23 11:51:50,1131.179,0.0,0.0,hap,img/f_hap_cut.png,HIT,15202.0,16532.0,16.0,10-24-47-44-40-33-23-39-3-17-5-35-46-2-29-14,198.0
0,0,216,2016-02-23 11:55:56,1376.27405,0.0,0.0,hap,img/f_hap_cut.png,HIT,9364.0,10964.0,10.0,11-9-18-35-25-4-14-26-30-45,216.0
0,1,0,2016-02-23 11:00:51,0.0,1.0,0.0,ang,img/f_sad_cut.png,ERR,12466.0,17882.0,13.0,45-30-17-6-28-16-20-18-37-13-15-33-2,0.0
0,1,20,2016-02-23 11:07:25,394.54554,1.0,0.0,sad,img/f_sad_cut.png,HIT,24806.0,25742.0,25.0,27-16-45-41-26-38-13-23-20-6-9-18-36-3-30-21-40-46-5-11-24-31-12-14-34,20.0
0,1,32,2016-02-23 11:11:26,634.8359,1.0,0.0,sad,img/f_sad_cut.png,HIT,15581.0,17397.0,16.0,25-11-47-46-17-27-28-0-24-33-42-31-14-18-3-1,32.0
0,1,52,2016-02-23 11:16:24,932.87737,1.0,0.0,sad,img/f_sad_cut.png,HIT,11623.0,12576.0,12.0,12-22-3-26-44-42-1-39-29-10-13-36,52.0
0,1,69,2016-02-23 11:21:13,1222.38,1.0,0.0,sad,img/f_sad_cut.png,HIT,4768.0,5760.0,5.0,18-7-16-26-3,69.0
0,1,77,2016-02-23 11:23:02,1331.18864,1.0,0.0,sad,img/f_sad_cut.png,HIT,7440.0,8545.0,8.0,1-3-25-23-15-44-34-13,77.0
0,1,91,2016-02-23 11:26:35,1544.37514,1.0,0.0,sad,img/f_sad_cut.png,HIT,24549.0,26021.0,25.0,27-3-47-1-28-7-32-11-12-21-43-18-4-19-14-41-29-23-30-45-16-33-38-10-26,91.0
0,1,109,2016-02-23 11:30:43,1792.01353,1.0,0.0,sad,img/f_sad_cut.png,HIT,23127.0,24711.0,24.0,0-42-23-7-16-12-39-20-14-25-6-45-21-28-22-1-46-17-9-15-10-31-44-38,109.0
0,1,113,2016-02-23 11:33:25,25.58475,1.0,0.0,sad,img/f_sad_cut.png,HIT,14267.0,16291.0,15.0,26-28-9-37-43-21-33-14-29-16-2-45-35-25-24,113.0
0,1,137,2016-02-23 11:39:43,403.87875,1.0,0.0,ang,img/f_sad_cut.png,ERR,7541.0,8575.0,8.0,15-45-44-23-21-22-12-47,137.0
0,1,142,2016-02-23 11:40:53,473.57686,1.0,0.0,ang,img/f_sad_cut.png,ERR,2538.0,3650.0,3.0,32-30-2,142.0
0,1,165,2016-02-23 11:45:17,737.47,1.0,0.0,sad,img/f_sad_cut.png,HIT,11319.0,16736.0,12.0,27-12-22-32-40-36-18-1-14-29-34-42,165.0
0,1,171,2016-02-23 11:47:01,841.74628,1.0,0.0,sad,img/f_sad_cut.png,HIT,9795.0,11879.0,10.0,19-7-17-38-27-44-15-26-30-18,171.0
0,1,193,2016-02-23 11:50:42,1063.0457,1.0,0.0,sad,img/f_sad_cut.png,HIT,8870.0,9766.0,9.0,40-43-22-9-37-35-14-6-31,193.0
0,1,204,2016-02-23 11:53:22,1222.7305,1.0,0.0,sad,img/f_sad_cut.png,HIT,13698.0,15026.0,14.0,38-22-19-29-46-39-42-21-24-27-45-28-33-35,204.0
0,1,217,2016-02-23 11:56:07,1387.73952,1.0,0.0,sad,img/f_sad_cut.png,HIT,4339.0,5916.0,5.0,18-23-25-22-24,217.0
0,2,5,2016-02-23 11:03:10,139.22814,2.0,0.0,ang,img/f_ang_cut.png,HIT,12809.0,13954.0,13.0,44-38-9-28-35-5-13-4-37-11-14-20-3,5.0
0,2,17,2016-02-23 11:06:25,333.88397,2.0,0.0,ang,img/f_ang_cut.png,HIT,28149.0,29621.0,29.0,23-33-27-28-22-35-10-4-7-47-40-16-42-15-9-36-19-17-38-12-2-31-8-41-45-24-26-39-5,17.0
0,2,40,2016-02-23 11:13:17,746.11204,2.0,0.0,ang,img/f_ang_cut.png,HIT,7942.0,9238.0,8.0,30-35-31-2-3-29-33-9,40.0
0,2,48,2016-02-23 11:15:21,870.21166,2.0,0.0,ang,img/f_ang_cut.png,HIT,2378.0,3779.0,3.0,18-34-41,48.0
0,2,67,2016-02-23 11:20:51,1199.72263,2.0,0.0,ang,img/f_ang_cut.png,HIT,1443.0,2890.0,2.0,34-27,67.0
0,2,72,2016-02-23 11:21:49,1258.10838,2.0,0.0,ang,img/f_ang_cut.png,HIT,17372.0,19212.0,18.0,0-23-4-43-40-45-7-30-15-1-44-17-9-32-38-47-14-19,72.0
0,2,93,2016-02-23 11:27:16,1585.37517,2.0,0.0,ang,img/f_ang_cut.png,HIT,11622.0,12870.0,12.0,16-46-42-41-32-47-45-9-31-22-18-13,93.0
0,2,111,2016-02-23 11:31:12,1821.44332,2.0,0.0,ang,img/f_ang_cut.png,HIT,10638.0,11871.0,11.0,18-5-37-25-45-44-13-3-2-16-12,111.0
0,2,120,2016-02-23 11:35:49,170.20951,2.0,0.0,ang,img/f_ang_cut.png,HIT,13897.0,14953.0,14.0,4-35-0-28-1-45-41-20-5-19-44-47-3-21,120.0
0,2,139,2016-02-23 11:40:09,430.06812,2.0,0.0,ang,img/f_ang_cut.png,HIT,14040.0,16625.0,15.0,5-33-8-17-16-3-7-13-24-45-44-12-15-10-23,139.0
0,2,146,2016-02-23 11:41:25,505.25695,2.0,0.0,ang,img/f_ang_cut.png,HIT,3491.0,4580.0,4.0,11-26-23-38,146.0
0,2,166,2016-02-23 11:45:34,754.73268,2.0,0.0,sad,img/f_ang_cut.png,ERR,8120.0,9496.0,9.0,46-8-45-15-37-19-31-26-27,166.0
0,2,178,2016-02-23 11:48:37,937.90319,2.0,0.0,ang,img/f_ang_cut.png,HIT,5534.0,6822.0,6.0,13-5-23-4-28-21,178.0
0,2,192,2016-02-23 11:50:39,1059.97343,2.0,0.0,ang,img/f_ang_cut.png,HIT,1799.0,2575.0,2.0,30-29,192.0
0,2,200,2016-02-23 11:52:23,1163.65201,2.0,0.0,ang,img/f_ang_cut.png,HIT,10808.0,12008.0,11.0,21-47-44-24-46-7-29-4-23-3-13,200.0
0,2,214,2016-02-23 11:55:38,1358.81554,2.0,0.0,ang,img/f_ang_cut.png,HIT,4861.0,5773.0,5.0,2-19-20-34-42,214.0
0,3,2,2016-02-23 11:01:23,32.4869,3.0,0.0,dis,img/f_fea_cut.png,ERR,22974.0,27134.0,23.0,26-38-13-46-14-24-22-6-47-35-44-7-40-39-31-4-3-8-10-41-5-9-30,2.0
