ident,express,id,time,cumtime,e,i,button,filename,evaluation,stopRT,choiceRT,maskNum,maskList,#
0,0,1,2015-11-10 17:31:26,35.24489,0.0,0.0,hap,img/f_hap_cut.png,HIT,4307.0,6131.0,5.0,31-8-23-13-17,1.0
0,0,18,2015-11-10 17:34:41,230.05232,0.0,0.0,hap,img/f_hap_cut.png,HIT,17080.0,19656.0,18.0,28-43-35-20-17-3-30-26-8-1-36-44-12-5-27-11-16-42,18.0
0,0,28,2015-11-10 17:36:47,356.21547,0.0,0.0,hap,img/f_hap_cut.png,HIT,7004.0,8636.0,7.0,45-23-3-34-46-16-21,28.0
0,0,52,2015-11-10 17:42:19,688.30025,0.0,0.0,hap,img/f_hap_cut.png,HIT,10084.0,11820.0,11.0,5-22-36-4-6-20-1-17-25-11-2,52.0
0,0,69,2015-11-10 17:46:45,953.87969,0.0,0.0,hap,img/f_hap_cut.png,HIT,2702.0,3774.0,3.0,12-34-22,69.0
0,0,77,2015-11-10 17:48:08,1036.86777,0.0,0.0,hap,img/f_hap_cut.png,HIT,12359.0,14287.0,13.0,6-7-33-36-8-10-34-25-2-35-0-45-20,77.0
0,0,94,2015-11-10 17:50:39,1187.75579,0.0,0.0,hap,img/f_hap_cut.png,HIT,3769.0,4658.0,4.0,15-35-28-44,94.0
0,0,105,2015-11-10 17:52:38,1306.86238,0.0,0.0,hap,img/f_hap_cut.png,HIT,12951.0,13880.0,13.0,23-32-20-39-18-43-6-35-11-0-3-19-40,105.0
0,0,114,2015-11-10 17:56:09,9.23198,0.0,0.0,hap,img/f_hap_cut.png,HIT,2998.0,3734.0,3.0,36-14-13,114.0
0,0,138,2015-11-10 18:01:45,344.58017,0.0,0.0,hap,img/f_hap_cut.png,HIT,13696.0,14888.0,14.0,47-12-16-33-38-4-9-39-35-24-19-3-28-10,138.0
0,0,142,2015-11-10 18:02:29,389.21651,0.0,0.0,hap,img/f_hap_cut.png,HIT,16359.0,17471.0,17.0,22-42-15-38-46-45-25-8-14-26-12-33-6-39-0-7-35,142.0
0,0,154,2015-11-10 18:05:02,541.5136,0.0,0.0,hap,img/f_hap_cut.png,HIT,5249.0,6473.0,6.0,19-7-15-10-37-23,154.0
0,0,170,2015-11-10 18:09:55,834.7951,0.0,0.0,hap,img/f_hap_cut.png,HIT,6863.0,8463.0,7.0,47-10-33-43-11-41-25,170.0
0,0,190,2015-11-10 18:14:43,1123.21585,0.0,0.0,hap,img/f_hap_cut.png,HIT,3268.0,4556.0,4.0,38-2-12-29,190.0
0,0,203,2015-11-10 18:17:59,1319.2145,0.0,0.0,hap,img/f_hap_cut.png,HIT,7882.0,8778.0,8.0,18-10-20-41-43-45-3-33,203.0
0,0,215,2015-11-10 18:20:25,1464.9802,0.0,0.0,hap,img/f_hap_cut.png,HIT,8922.0,9738.0,9.0,4-26-2-24-10-42-16-9-37,215.0
0,1,0,2015-11-10 17:30:51,0.0,1.0,0.0,fea,img/f_sad_cut.png,ERR,28882.0,34946.0,29.0,35-30-2-27-21-38-8-23-18-41-32-14-16-6-24-17-47-40-26-7-46-33-37-11-4-12-10-22-31,0.0
0,1,24,2015-11-10 17:35:44,292.54944,1.0,0.0,ntr,img/f_sad_cut.png,ERR,2447.0,3414.0,3.0,29-35-36,24.0
0,1,39,2015-11-10 17:38:49,477.79778,1.0,0.0,sad,img/f_sad_cut.png,HIT,16191.0,17967.0,17.0,3-25-24-21-33-39-15-29-7-5-8-11-1-47-16-10-35,39.0
0,1,45,2015-11-10 17:40:58,607.02692,1.0,0.0,dis,img/f_sad_cut.png,ERR,2221.0,3709.0,3.0,20-22-7,45.0
0,1,59,2015-11-10 17:44:17,805.62308,1.0,0.0,sad,img/f_sad_cut.png,HIT,4733.0,5661.0,5.0,7-44-42-34-0,59.0
