,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
p017,m,dis,-13.6929460581,19.5020746888,-100.0,52.6970954357,-100.0,-40.2489626556,6.22406639004,-7.05394190871,19.5020746888,-53.5269709544,-100.0,26.1410788382,-80.0829875519,-20.3319502075,52.6970954357,12.8630705394,-46.887966805,-60.1659751037,-60.1659751037,26.1410788382,19.5020746888,-20.3319502075,99.1701244813,-40.2489626556,-40.2489626556,-7.05394190871,79.2531120332,-60.1659751037,-46.887966805,251.867219917,-66.8049792531,59.3360995851,32.7800829876,-26.9709543568,-80.0829875519,132.365145228,-66.8049792531,52.6970954357,19.5020746888,105.809128631,-20.3319502075,-60.1659751037,6.22406639004,-26.9709543568,19.5020746888,65.9751037344,-73.4439834025,158.921161826
p017,m,fea,-49.4736842105,102.105263158,68.4210526316,-83.1578947368,1.05263157895,-100.0,-66.3157894737,-66.3157894737,-100.0,1.05263157895,220.0,-66.3157894737,-15.7894736842,-83.1578947368,68.4210526316,-100.0,85.2631578947,1.05263157895,1.05263157895,17.8947368421,1.05263157895,152.631578947,1.05263157895,85.2631578947,17.8947368421,-66.3157894737,17.8947368421,-100.0,102.105263158,-15.7894736842,-83.1578947368,-83.1578947368,-83.1578947368,203.157894737,-83.1578947368,-100.0,152.631578947,-66.3157894737,-83.1578947368,85.2631578947,118.947368421,-15.7894736842,-49.4736842105,34.7368421053,152.631578947,-83.1578947368,-66.3157894737,17.8947368421
p017,m,hap,40.6369426752,-63.3121019108,-69.4267515924,-69.4267515924,-26.6242038217,22.2929936306,22.2929936306,3.94904458599,-69.4267515924,120.127388535,-69.4267515924,40.6369426752,-81.6560509554,46.7515923567,-2.16560509554,83.4394904459,-69.4267515924,-51.0828025478,-26.6242038217,34.5222929936,-81.6560509554,10.0636942675,-100.0,58.9808917197,10.0636942675,10.0636942675,28.4076433121,-69.4267515924,-69.4267515924,132.356687898,-38.8535031847,77.3248407643,-63.3121019108,114.012738854,71.2101910828,10.0636942675,83.4394904459,138.47133758,-2.16560509554,10.0636942675,3.94904458599,46.7515923567,34.5222929936,-32.7388535032,-100.0,-20.5095541401,-20.5095541401,-57.1974522293
p017,m,ntr,-64.5320197044,-100.0,-76.354679803,290.147783251,-17.2413793103,-100.0,18.2266009852,-64.5320197044,-64.5320197044,-40.8866995074,-17.2413793103,-17.2413793103,-76.354679803,-100.0,-40.8866995074,-100.0,6.4039408867,-17.2413793103,-17.2413793103,65.5172413793,-5.41871921182,100.985221675,30.0492610837,89.1625615764,-40.8866995074,-100.0,-100.0,-17.2413793103,41.8719211823,290.147783251,-5.41871921182,-40.8866995074,89.1625615764,-40.8866995074,65.5172413793,65.5172413793,136.45320197,-40.8866995074,30.0492610837,77.3399014778,-40.8866995074,89.1625615764,-76.354679803,183.743842365,-64.5320197044,-100.0,18.2266009852,-100.0
p017,m,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p017,m,sup,-9.43396226415,-90.9433962264,99.2452830189,35.8490566038,-18.4905660377,-72.8301886792,-45.6603773585,-45.6603773585,-18.4905660377,-0.377358490566,44.9056603774,63.0188679245,17.7358490566,-18.4905660377,-100.0,63.0188679245,-18.4905660377,8.67924528302,-63.7735849057,-81.8867924528,8.67924528302,207.924528302,-54.7169811321,53.9622641509,8.67924528302,53.9622641509,63.0188679245,35.8490566038,-54.7169811321,-100.0,262.264150943,-100.0,-27.5471698113,35.8490566038,44.9056603774,-45.6603773585,108.301886792,-100.0,-18.4905660377,-18.4905660377,-72.8301886792,-45.6603773585,17.7358490566,35.8490566038,-36.6037735849,53.9622641509,-72.8301886792,8.67924528302
p018,f,ang,-67.40237691,-18.505942275,22.2410865874,160.78098472,-83.701188455,22.2410865874,87.4363327674,-34.80475382,14.0916808149,62.9881154499,95.5857385399,-51.103565365,111.884550085,-42.9541595925,-67.40237691,-51.103565365,54.8387096774,-51.103565365,-83.701188455,-2.20713073005,-67.40237691,-2.20713073005,14.0916808149,62.9881154499,-100.0,-100.0,-42.9541595925,-51.103565365,-2.20713073005,46.6893039049,201.528013582,87.4363327674,38.5398981324,-51.103565365,-10.3565365025,-2.20713073005,-67.40237691,-18.505942275,71.1375212224,-83.701188455,-26.6553480475,71.1375212224,71.1375212224,38.5398981324,30.3904923599,-51.103565365,-51.103565365,-83.701188455
p018,f,dis,-100.0,-100.0,-68.0,-20.0,-100.0,-100.0,-100.0,-100.0,-68.0,124.0,12.0,92.0,-100.0,-20.0,-100.0,12.0,-100.0,12.0,60.0,300.0,-100.0,124.0,-20.0,-100.0,-100.0,-100.0,-68.0,-68.0,-100.0,684.0,92.0,236.0,76.0,-68.0,-20.0,156.0,12.0,60.0,-100.0,108.0,-20.0,-100.0,-20.0,-68.0,-100.0,-100.0,92.0,76.0
p018,f,fea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p018,f,hap,23.0769230769,16.2393162393,16.2393162393,221.367521368,-31.6239316239,91.452991453,9.40170940171,-24.7863247863,-100.0,-79.4871794872,9.40170940171,29.9145299145,-72.6495726496,105.128205128,57.264957265,43.5897435897,-79.4871794872,-45.2991452991,9.40170940171,-17.9487179487,23.0769230769,64.1025641026,-17.9487179487,-58.9743589744,-86.3247863248,-17.9487179487,-17.9487179487,-45.2991452991,36.7521367521,200.854700855,-17.9487179487,-100.0,-72.6495726496,-17.9487179487,16.2393162393,70.9401709402,-100.0,23.0769230769,84.6153846154,-79.4871794872,-11.1111111111,125.641025641,-31.6239316239,23.0769230769,16.2393162393,-86.3247863248,-17.9487179487,-86.3247863248
p018,f,ntr,-100.0,-100.0,106.451612903,-48.3870967742,54.8387096774,-100.0,-100.0,54.8387096774,-100.0,261.290322581,-48.3870967742,-100.0,-100.0,54.8387096774,-100.0,-100.0,106.451612903,54.8387096774,54.8387096774,54.8387096774,-48.3870967742,261.290322581,54.8387096774,-100.0,-100.0,106.451612903,-100.0,-100.0,-48.3870967742,-100.0,-48.3870967742,54.8387096774,106.451612903,-100.0,106.451612903,54.8387096774,209.677419355,-100.0,-48.3870967742,-100.0,-100.0,106.451612903,-100.0,54.8387096774,209.677419355,54.8387096774,-100.0,106.451612903
p018,f,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p018,f,sup,-8.86075949367,1.26582278481,-29.1139240506,62.0253164557,-18.9873417722,143.037974684,11.3924050633,-79.746835443,21.5189873418,21.5189873418,-59.4936708861,11.3924050633,-100.0,-8.86075949367,143.037974684,-59.4936708861,-39.2405063291,-18.9873417722,21.5189873418,-59.4936708861,-18.9873417722,82.2784810127,112.658227848,-59.4936708861,-8.86075949367,-100.0,-100.0,-18.9873417722,1.26582278481,193.670886076,31.6455696203,-100.0,-100.0,-79.746835443,294.936708861,41.7721518987,-59.4936708861,-100.0,-39.2405063291,-8.86075949367,72.1518987342,-100.0,-100.0,-100.0,62.0253164557,112.658227848,-29.1139240506,163.291139241
p018,m,ang,-9.43396226415,35.8490566038,-100.0,-54.7169811321,-100.0,-9.43396226415,35.8490566038,-54.7169811321,-100.0,352.830188679,352.830188679,-54.7169811321,-100.0,216.981132075,-100.0,-54.7169811321,-54.7169811321,307.547169811,-100.0,216.981132075,-100.0,-100.0,-9.43396226415,-9.43396226415,35.8490566038,-9.43396226415,-100.0,-100.0,-100.0,216.981132075,-100.0,-54.7169811321,-100.0,-100.0,-100.0,-54.7169811321,-9.43396226415,-100.0,-100.0,35.8490566038,262.264150943,262.264150943,-100.0,-100.0,-100.0,-9.43396226415,216.981132075,-100.0
p018,m,dis,-13.4268537074,-32.6653306613,-100.0,-42.2845691383,207.815631263,-100.0,-32.6653306613,-100.0,82.7655310621,-100.0,-100.0,246.29258517,121.24248497,-100.0,-42.2845691383,-100.0,25.0501002004,236.673346693,-3.80761523046,25.0501002004,-100.0,448.296593186,102.004008016,-100.0,-100.0,-32.6653306613,53.9078156313,5.81162324649,-100.0,236.673346693,-100.0,-42.2845691383,-13.4268537074,73.1462925852,227.054108216,53.9078156313,-100.0,63.5270541082,44.2885771543,-42.2845691383,-100.0,-42.2845691383,-100.0,-100.0,-100.0,-13.4268537074,-100.0,-100.0
p018,m,fea,-100.0,-100.0,220.0,220.0,-100.0,220.0,220.0,220.0,220.0,-100.0,220.0,-100.0,-100.0,-100.0,-100.0,220.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,220.0,-100.0,-100.0,-100.0,-100.0,220.0,220.0,220.0,-100.0,220.0,-100.0,-100.0,-100.0,220.0,-100.0,-100.0,220.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
p018,m,hap,10.3448275862,-100.0,-63.2183908046,28.7356321839,-63.2183908046,28.7356321839,28.7356321839,-35.632183908,-54.0229885057,-26.4367816092,-8.04597701149,47.1264367816,-54.0229885057,102.298850575,-8.04597701149,56.3218390805,-35.632183908,-44.8275862069,-100.0,166.666666667,-63.2183908046,-54.0229885057,10.3448275862,1.14942528736,-100.0,-90.8045977011,120.689655172,111.494252874,-35.632183908,442.528735632,1.14942528736,37.9310344828,111.494252874,1.14942528736,-63.2183908046,-63.2183908046,93.1034482759,37.9310344828,-63.2183908046,-90.8045977011,10.3448275862,-63.2183908046,-54.0229885057,28.7356321839,-63.2183908046,1.14942528736,19.5402298851,-100.0
p018,m,ntr,-100.0,-100.0,-59.6638655462,-100.0,-100.0,-100.0,-19.3277310924,-19.3277310924,61.3445378151,-59.6638655462,-100.0,-59.6638655462,-19.3277310924,182.352941176,61.3445378151,101.680672269,101.680672269,-100.0,-100.0,21.0084033613,-100.0,21.0084033613,61.3445378151,-19.3277310924,-19.3277310924,182.352941176,-19.3277310924,61.3445378151,142.016806723,21.0084033613,-19.3277310924,182.352941176,-19.3277310924,-19.3277310924,-19.3277310924,-100.0,182.352941176,21.0084033613,-100.0,142.016806723,-19.3277310924,-59.6638655462,101.680672269,-100.0,61.3445378151,-100.0,-19.3277310924,61.3445378151
p018,m,sad,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,336.363636364,336.363636364,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0,-100.0,336.363636364,-100.0,336.363636364,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0,-100.0
p018,m,sup,-100.0,-100.0,155.513307985,9.50570342205,-45.247148289,-100.0,-63.4980988593,46.0076045627,82.5095057034,-100.0,-63.4980988593,82.5095057034,-8.74524714829,-100.0,9.50570342205,-45.247148289,-45.247148289,-100.0,-26.9961977186,9.50570342205,-26.9961977186,119.011406844,173.764258555,-8.74524714829,-45.247148289,-26.9961977186,155.513307985,-63.4980988593,-100.0,283.269961977,-100.0,137.262357414,137.262357414,-63.4980988593,100.760456274,-63.4980988593,228.517110266,-100.0,-63.4980988593,-100.0,210.266159696,-63.4980988593,-8.74524714829,-63.4980988593,-100.0,-100.0,9.50570342205,46.0076045627
p019,f,ang,76.9585253456,-100.0,10.599078341,150.69124424,-92.6267281106,-63.133640553,-55.7603686636,62.2119815668,-4.14746543779,10.599078341,128.571428571,25.3456221198,-33.6405529954,-70.5069124424,-33.6405529954,-26.267281106,135.944700461,-100.0,-26.267281106,-63.133640553,-18.8940092166,69.5852534562,32.7188940092,-63.133640553,69.5852534562,-33.6405529954,135.944700461,-100.0,-63.133640553,-63.133640553,69.5852534562,-4.14746543779,32.7188940092,40.0921658986,224.423963134,25.3456221198,62.2119815668,-55.7603686636,-100.0,-63.133640553,-33.6405529954,-92.6267281106,-33.6405529954,-26.267281106,-70.5069124424,99.0783410138,-33.6405529954,62.2119815668
p019,f,dis,5.96026490066,-47.0198675497,-89.4039735099,-100.0,292.052980132,5.96026490066,-25.8278145695,27.1523178808,-68.2119205298,-57.6158940397,-100.0,58.940397351,-89.4039735099,-15.2317880795,-100.0,-89.4039735099,-100.0,16.5562913907,80.1324503311,-100.0,133.112582781,-100.0,239.072847682,-36.4238410596,-25.8278145695,-100.0,-100.0,122.516556291,90.7284768212,80.1324503311,16.5562913907,-68.2119205298,-4.6357615894,-47.0198675497,5.96026490066,-15.2317880795,58.940397351,48.3443708609,143.708609272,-100.0,48.3443708609,-89.4039735099,-47.0198675497,101.324503311,-25.8278145695,239.072847682,-57.6158940397,-15.2317880795
p019,f,fea,-100.0,141.340782123,-46.3687150838,87.7094972067,141.340782123,355.865921788,-100.0,221.787709497,-100.0,221.787709497,221.787709497,-46.3687150838,-46.3687150838,168.156424581,-100.0,-46.3687150838,-100.0,-46.3687150838,-100.0,-100.0,87.7094972067,141.340782123,-46.3687150838,-46.3687150838,-100.0,7.2625698324,141.340782123,-46.3687150838,-46.3687150838,-46.3687150838,-46.3687150838,-46.3687150838,-100.0,-100.0,-46.3687150838,-100.0,-100.0,221.787709497,-100.0,-100.0,-100.0,141.340782123,-100.0,-46.3687150838,-100.0,87.7094972067,7.2625698324,-46.3687150838
p019,f,hap,-61.3941018767,125.201072386,-100.0,-54.9597855228,112.332439678,-42.091152815,-48.5254691689,-16.3538873995,35.1206434316,67.2922252011,22.2520107239,-100.0,-16.3538873995,176.675603217,-3.48525469169,-42.091152815,99.4638069705,67.2922252011,15.81769437,47.9892761394,-35.6568364611,-48.5254691689,41.5549597855,-22.7882037534,-100.0,22.2520107239,-67.8284182306,-35.6568364611,-29.2225201072,144.504021448,-42.091152815,15.81769437,-100.0,183.109919571,9.38337801609,-22.7882037534,-61.3941018767,15.81769437,67.2922252011,-54.9597855228,41.5549597855,-42.091152815,-54.9597855228,-29.2225201072,-22.7882037534,9.38337801609,-54.9597855228,-9.91957104558
p019,f,ntr,25.2173913043,-16.5217391304,-37.3913043478,-100.0,-16.5217391304,14.7826086957,-58.2608695652,14.7826086957,-16.5217391304,-79.1304347826,181.739130435,56.5217391304,66.9565217391,-6.08695652174,87.8260869565,56.5217391304,25.2173913043,14.7826086957,-79.1304347826,-100.0,66.9565217391,-100.0,25.2173913043,14.7826086957,150.434782609,56.5217391304,-79.1304347826,160.869565217,140.0,-100.0,-16.5217391304,-6.08695652174,14.7826086957,119.130434783,25.2173913043,25.2173913043,-37.3913043478,-100.0,-16.5217391304,-37.3913043478,-100.0,-37.3913043478,-79.1304347826,-100.0,14.7826086957,-26.9565217391,-100.0,87.8260869565
p019,f,sad,8.47457627119,76.2711864407,-72.8813559322,-45.7627118644,-100.0,-72.8813559322,-72.8813559322,116.949152542,-32.2033898305,-100.0,-100.0,211.86440678,-100.0,157.627118644,130.508474576,-45.7627118644,76.2711864407,-5.08474576271,-45.7627118644,89.8305084746,-100.0,62.7118644068,-100.0,-45.7627118644,-100.0,130.508474576,8.47457627119,-100.0,103.389830508,-45.7627118644,-100.0,-45.7627118644,-100.0,62.7118644068,22.0338983051,-32.2033898305,-100.0,8.47457627119,8.47457627119,22.0338983051,35.593220339,-72.8813559322,49.1525423729,238.983050847,49.1525423729,8.47457627119,-18.6440677966,76.2711864407
p019,f,sup,-100.0,25.9259259259,-25.9259259259,-92.5925925926,-92.5925925926,11.1111111111,40.7407407407,3.7037037037,196.296296296,33.3333333333,100.0,11.1111111111,3.7037037037,92.5925925926,-18.5185185185,77.7777777778,-25.9259259259,-85.1851851852,-70.3703703704,-62.962962963,-40.7407407407,-25.9259259259,166.666666667,25.9259259259,-62.962962963,33.3333333333,40.7407407407,48.1481481481,-77.7777777778,55.5555555556,114.814814815,-77.7777777778,77.7777777778,-55.5555555556,3.7037037037,-48.1481481481,-85.1851851852,-33.3333333333,-33.3333333333,-3.7037037037,100.0,-33.3333333333,-70.3703703704,-55.5555555556,-70.3703703704,33.3333333333,85.1851851852,-33.3333333333
p019,m,ang,-100.0,-2.04081632653,22.4489795918,-100.0,95.9183673469,-75.5102040816,46.9387755102,-100.0,-75.5102040816,-2.04081632653,-75.5102040816,46.9387755102,22.4489795918,-100.0,71.4285714286,-100.0,-100.0,22.4489795918,71.4285714286,-75.5102040816,316.326530612,-100.0,-100.0,-75.5102040816,-100.0,-100.0,438.775510204,-2.04081632653,22.4489795918,120.408163265,22.4489795918,-100.0,-2.04081632653,-100.0,-100.0,71.4285714286,-26.5306122449,120.408163265,-100.0,389.795918367,22.4489795918,71.4285714286,-100.0,-75.5102040816,-26.5306122449,22.4489795918,-100.0,95.9183673469
p019,m,dis,113.157894737,10.5263157895,81.5789473684,-5.26315789474,-100.0,-28.9473684211,50.0,18.4210526316,-68.4210526316,26.3157894737,-44.7368421053,18.4210526316,50.0,-100.0,-28.9473684211,-13.1578947368,65.7894736842,-84.2105263158,26.3157894737,65.7894736842,73.6842105263,50.0,-13.1578947368,-100.0,-28.9473684211,-5.26315789474,50.0,26.3157894737,10.5263157895,34.2105263158,26.3157894737,-100.0,-52.6315789474,-21.0526315789,34.2105263158,57.8947368421,-36.8421052632,10.5263157895,34.2105263158,81.5789473684,2.63157894737,-84.2105263158,-52.6315789474,-44.7368421053,2.63157894737,-52.6315789474,26.3157894737,18.4210526316
p019,m,fea,8.21256038647,-7.24637681159,85.5072463768,54.5893719807,-30.4347826087,-61.3526570048,-30.4347826087,31.4009661836,100.966183575,-61.3526570048,232.367149758,-45.8937198068,-30.4347826087,-45.8937198068,15.9420289855,-84.5410628019,-30.4347826087,-38.1642512077,15.9420289855,85.5072463768,-100.0,39.1304347826,-61.3526570048,-100.0,46.8599033816,-100.0,147.342995169,0.48309178744,-38.1642512077,23.6714975845,54.5893719807,-100.0,0.48309178744,-84.5410628019,39.1304347826,-22.7053140097,-100.0,-30.4347826087,46.8599033816,116.425120773,-14.9758454106,31.4009661836,-61.3526570048,-14.9758454106,8.21256038647,62.3188405797,-61.3526570048,108.695652174
p019,m,hap,15.4172560113,-100.0,-4.9504950495,-59.2644978784,76.5205091938,-11.7397454031,42.5742574257,-38.8967468175,-59.2644978784,42.5742574257,62.9420084866,-25.3182461103,164.780763791,49.3635077793,-52.4752475248,-79.6322489392,-4.9504950495,-32.1074964639,-11.7397454031,-66.053748232,-52.4752475248,205.516265912,-79.6322489392,-86.4214992928,-32.1074964639,-45.6859971711,-11.7397454031,-72.8429985856,-86.4214992928,103.677510608,96.8882602546,-38.8967468175,-38.8967468175,117.256011315,83.3097595474,83.3097595474,-79.6322489392,22.2065063649,103.677510608,35.7850070721,-72.8429985856,-18.5289957567,185.148514851,-100.0,-11.7397454031,-38.8967468175,-59.2644978784,-18.5289957567
p019,m,ntr,66.3366336634,-100.0,-76.2376237624,-100.0,137.623762376,18.8118811881,-100.0,113.861386139,-100.0,42.5742574257,-4.9504950495,-100.0,351.485148515,-100.0,18.8118811881,-52.4752475248,66.3366336634,208.910891089,-100.0,90.099009901,-100.0,-100.0,-100.0,-28.7128712871,-100.0,-28.7128712871,-100.0,-100.0,137.623762376,-100.0,327.722772277,-100.0,-100.0,-100.0,185.148514851,-100.0,375.247524752,42.5742574257,90.099009901,-52.4752475248,-76.2376237624,-100.0,42.5742574257,-76.2376237624,18.8118811881,-100.0,161.386138614,-100.0
p019,m,sad,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,343.697478992,222.68907563,-100.0,-100.0,-100.0,-100.0,-100.0,222.68907563,-100.0,-100.0,-100.0,-100.0,-100.0,222.68907563,-100.0,343.697478992,222.68907563,-100.0,222.68907563,-100.0,-100.0,-100.0,222.68907563,-100.0,666.386554622,-100.0,-100.0,-100.0,-100.0,343.697478992,343.697478992,-100.0,-100.0,-100.0,222.68907563,-100.0,-100.0,-100.0
p019,m,sup,-67.6404494382,-13.7078651685,61.797752809,-35.2808988764,72.5842696629,-2.92134831461,-13.7078651685,115.730337079,-67.6404494382,51.0112359551,115.730337079,-2.92134831461,7.86516853933,-46.0674157303,-13.7078651685,-13.7078651685,104.943820225,51.0112359551,18.6516853933,-67.6404494382,-13.7078651685,180.449438202,-13.7078651685,7.86516853933,-35.2808988764,94.1573033708,-100.0,-67.6404494382,61.797752809,-67.6404494382,-100.0,-46.0674157303,-46.0674157303,-13.7078651685,-13.7078651685,-56.8539325843,-67.6404494382,277.528089888,-2.92134831461,-100.0,-2.92134831461,169.662921348,-100.0,-2.92134831461,-100.0,-46.0674157303,-24.4943820225,-24.4943820225
p020,f,ang,-100.0,78.6046511628,86.0465116279,-55.3488372093,-100.0,-100.0,-100.0,190.23255814,-55.3488372093,138.139534884,-100.0,71.1627906977,86.0465116279,41.3953488372,100.930232558,19.0697674419,-100.0,19.0697674419,-100.0,-25.5813953488,100.930232558,-40.4651162791,41.3953488372,-33.023255814,-40.4651162791,11.6279069767,26.511627907,86.0465116279,-25.5813953488,123.255813953,26.511627907,-25.5813953488,-47.9069767442,-100.0,26.511627907,93.488372093,-47.9069767442,-40.4651162791,-25.5813953488,-55.3488372093,-100.0,4.18604651163,-40.4651162791,-55.3488372093,63.7209302326,26.511627907,41.3953488372,11.6279069767
p020,f,dis,109.549795362,-60.7094133697,-14.8703956344,175.034106412,11.3233287858,89.9045020464,-41.0641200546,-8.32196452933,-21.4188267394,70.2592087312,63.7107776262,-21.4188267394,44.0654843111,30.968622101,142.291950887,30.968622101,4.77489768076,-60.7094133697,-41.0641200546,-100.0,-100.0,76.8076398363,181.582537517,-73.8062755798,11.3233287858,-8.32196452933,-47.6125511596,4.77489768076,-54.1609822647,-41.0641200546,37.517053206,-34.5156889495,-54.1609822647,-80.3547066849,30.968622101,-80.3547066849,17.8717598909,-21.4188267394,-41.0641200546,30.968622101,-73.8062755798,-1.77353342428,-54.1609822647,-27.9672578445,44.0654843111,-80.3547066849,-27.9672578445,63.7107776262
p020,f,fea,221.787709497,114.525139665,-19.5530726257,-100.0,-19.5530726257,-100.0,-19.5530726257,-100.0,7.2625698324,-19.5530726257,114.525139665,-19.5530726257,-100.0,-100.0,302.234636872,87.7094972067,-100.0,7.2625698324,-100.0,-100.0,-100.0,194.972067039,114.525139665,-19.5530726257,87.7094972067,275.418994413,7.2625698324,7.2625698324,-100.0,7.2625698324,-100.0,114.525139665,-100.0,275.418994413,-100.0,-100.0,-19.5530726257,-100.0,87.7094972067,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,221.787709497,7.2625698324,-19.5530726257
p020,f,hap,-100.0,-54.2857142857,-60.0,-100.0,-65.7142857143,-20.0,42.8571428571,-37.1428571429,-48.5714285714,-20.0,77.1428571429,-65.7142857143,25.7142857143,100.0,145.714285714,-100.0,-48.5714285714,128.571428571,-100.0,8.57142857143,-25.7142857143,37.1428571429,-100.0,2.85714285714,105.714285714,-20.0,94.2857142857,-100.0,105.714285714,162.857142857,-60.0,48.5714285714,42.8571428571,-100.0,-14.2857142857,-25.7142857143,-71.4285714286,77.1428571429,-31.4285714286,-37.1428571429,48.5714285714,-2.85714285714,128.571428571,-2.85714285714,37.1428571429,31.4285714286,-60.0,20.0
p020,f,ntr,-32.6315789474,85.2631578947,1.05263157895,43.1578947368,-41.0526315789,43.1578947368,43.1578947368,60.0,-41.0526315789,-49.4736842105,110.526315789,-7.36842105263,-100.0,-49.4736842105,-32.6315789474,-91.5789473684,1.05263157895,-24.2105263158,26.3157894737,-41.0526315789,9.47368421053,102.105263158,127.368421053,-7.36842105263,-66.3157894737,26.3157894737,-57.8947368421,-24.2105263158,-49.4736842105,-74.7368421053,-66.3157894737,34.7368421053,-15.7894736842,135.789473684,60.0,-32.6315789474,-41.0526315789,51.5789473684,9.47368421053,-66.3157894737,-24.2105263158,51.5789473684,34.7368421053,-100.0,-100.0,93.6842105263,-41.0526315789,127.368421053
p020,f,sad,105.347593583,-100.0,79.679144385,-100.0,79.679144385,-100.0,-100.0,-100.0,156.684491979,362.032085561,-100.0,-100.0,-100.0,156.684491979,-100.0,79.679144385,-100.0,-100.0,79.679144385,105.347593583,-100.0,-100.0,-100.0,-100.0,-100.0,336.363636364,79.679144385,-100.0,-100.0,-100.0,79.679144385,105.347593583,-100.0,105.347593583,-100.0,285.026737968,-100.0,105.347593583,105.347593583,156.684491979,-100.0,-100.0,-100.0,79.679144385,-100.0,156.684491979,-100.0,-100.0
p020,f,sup,6.66666666667,-11.1111111111,122.222222222,24.4444444444,-11.1111111111,-100.0,-37.7777777778,-37.7777777778,-100.0,-37.7777777778,86.6666666667,-100.0,15.5555555556,-100.0,157.777777778,104.444444444,42.2222222222,15.5555555556,95.5555555556,33.3333333333,-64.4444444444,175.555555556,-37.7777777778,-37.7777777778,-100.0,-20.0,113.333333333,-100.0,15.5555555556,157.777777778,157.777777778,-11.1111111111,-37.7777777778,-20.0,68.8888888889,42.2222222222,-11.1111111111,51.1111111111,-11.1111111111,33.3333333333,-64.4444444444,-100.0,-100.0,15.5555555556,-100.0,-37.7777777778,-46.6666666667,-100.0
p020,m,ang,-7.33590733591,-100.0,-25.8687258687,11.1969111969,-100.0,1.9305019305,48.2625482625,-7.33590733591,-100.0,-81.4671814672,196.525096525,-25.8687258687,-25.8687258687,20.4633204633,-25.8687258687,224.324324324,-25.8687258687,48.2625482625,400.386100386,-100.0,-100.0,298.455598456,1.9305019305,-25.8687258687,-100.0,-100.0,85.3281853282,113.127413127,11.1969111969,57.528957529,11.1969111969,-100.0,-81.4671814672,57.528957529,-81.4671814672,29.7297297297,-44.4015444015,-25.8687258687,-100.0,-100.0,11.1969111969,-81.4671814672,-100.0,38.9961389961,-100.0,20.4633204633,48.2625482625,29.7297297297
p020,m,dis,-42.1686746988,92.7710843373,-22.8915662651,6.02409638554,-22.8915662651,44.578313253,-13.2530120482,54.2168674699,-71.0843373494,-42.1686746988,131.325301205,-90.3614457831,-22.8915662651,-71.0843373494,131.325301205,-80.7228915663,-3.61445783133,-80.7228915663,-80.7228915663,34.9397590361,54.2168674699,218.072289157,-22.8915662651,-61.4457831325,-61.4457831325,25.3012048193,-80.7228915663,-100.0,6.02409638554,54.2168674699,34.9397590361,25.3012048193,-51.8072289157,25.3012048193,-42.1686746988,63.8554216867,-13.2530120482,-32.5301204819,92.7710843373,54.2168674699,54.2168674699,-51.8072289157,-80.7228915663,112.048192771,-90.3614457831,-51.8072289157,44.578313253,25.3012048193
p020,m,fea,-3.35570469799,238.255033557,-100.0,-100.0,-35.5704697987,-100.0,12.7516778523,12.7516778523,12.7516778523,12.7516778523,-100.0,12.7516778523,77.1812080537,93.288590604,-100.0,61.0738255034,-100.0,-35.5704697987,61.0738255034,-100.0,-3.35570469799,12.7516778523,12.7516778523,141.610738255,-35.5704697987,-3.35570469799,-3.35570469799,77.1812080537,93.288590604,-100.0,93.288590604,-100.0,-100.0,-35.5704697987,77.1812080537,12.7516778523,-3.35570469799,-100.0,12.7516778523,-3.35570469799,238.255033557,141.610738255,-100.0,12.7516778523,141.610738255,-100.0,-100.0,-100.0
p020,m,hap,-52.6510480888,-5.30209617756,53.8840937115,12.4537607891,-11.2207151665,-23.0579531443,-70.4069050555,42.0468557337,-11.2207151665,-17.1393341554,42.0468557337,184.093711467,24.290998767,36.1282367448,-52.6510480888,195.930949445,6.53514180025,-70.4069050555,47.9654747226,-5.30209617756,-100.0,89.3958076449,-40.813810111,-82.2441430333,-17.1393341554,142.663378545,42.0468557337,71.6399506782,71.6399506782,166.337854501,-11.2207151665,-46.7324290999,-82.2441430333,-64.4882860666,-64.4882860666,-100.0,-100.0,42.0468557337,-100.0,-34.8951911221,-70.4069050555,-23.0579531443,-70.4069050555,-11.2207151665,0.616522811344,-17.1393341554,12.4537607891,71.6399506782
