,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
p001,f,ang,-0.948401413243,-0.00654069940168,1.66787834743,-1.26235498452,-1.26235498452,-0.320494270682,-0.948401413243,0.412064062306,-1.26235498452,-0.948401413243,1.03997120487,1.45857596657,-1.26235498452,0.0981104910252,0.93532001444,-1.26235498452,-0.948401413243,0.412064062306,-1.26235498452,0.412064062306,1.03997120487,-1.26235498452,-0.00654069940168,-0.320494270682,-0.320494270682,-0.843750222816,2.40043668042,0.412064062306,1.35392477615,0.412064062306,1.45857596657,-0.00654069940168,-1.26235498452,-1.26235498452,-1.26235498452,0.412064062306,1.03997120487,0.0981104910252,-0.320494270682,-0.320494270682,0.0981104910252,0.0981104910252,0.0981104910252,1.35392477615,-1.26235498452,1.03997120487,1.35392477615,1.03997120487
p001,f,dis,-0.245679201932,1.03612532989,-0.0747719310228,-1.10021555648,-1.10021555648,0.437949881705,1.54884714262,0.865218058979,-0.245679201932,-1.10021555648,1.12157896534,-1.10021555648,0.865218058979,0.779764423524,0.608857152615,-1.10021555648,0.608857152615,-0.587493743751,-0.0747719310228,-1.10021555648,-1.10021555648,1.80520804898,1.89066168443,0.437949881705,-0.672947379206,0.352496246251,0.0961353398865,-1.10021555648,-0.0747719310228,-1.10021555648,3.25791985171,-0.587493743751,0.52340351716,-0.0747719310228,1.29248623625,0.352496246251,-1.10021555648,-1.10021555648,1.46339350716,-0.0747719310228,-1.10021555648,-0.587493743751,-0.0747719310228,-0.0747719310228,-0.587493743751,-0.587493743751,-1.10021555648,-0.416586472842
p001,f,fea,0.58223380559,-1.0405081558,-1.0405081558,-1.0405081558,0.401929143213,-1.0405081558,0.401929143213,1.84436644222,0.401929143213,0.58223380559,1.84436644222,0.58223380559,0.221624480837,0.58223380559,1.66406177985,0.58223380559,0.58223380559,-1.0405081558,0.221624480837,0.58223380559,-1.0405081558,1.12314779272,0.221624480837,-1.0405081558,-1.0405081558,-1.0405081558,0.221624480837,0.401929143213,0.221624480837,2.0246711046,-1.0405081558,-1.0405081558,-1.0405081558,0.401929143213,1.84436644222,0.58223380559,-1.0405081558,-1.0405081558,-1.0405081558,-1.0405081558,-1.0405081558,2.0246711046,-1.0405081558,-1.0405081558,0.221624480837,-1.0405081558,0.221624480837,0.221624480837
p001,f,hap,0.352580340357,1.05774102107,-0.151105860153,-0.856266540866,-0.352580340357,-1.35995274138,1.46068998148,-0.453317580458,-1.35995274138,1.46068998148,0.755529300764,-0.352580340357,0.55405482056,-0.55405482056,-0.856266540866,-0.654792060662,-0.0503686200509,0.151105860153,-1.35995274138,-0.957003780968,0.251843100255,1.05774102107,-0.957003780968,-0.957003780968,-0.453317580458,0.251843100255,-0.755529300764,-0.352580340357,0.0503686200509,0.251843100255,-0.755529300764,-1.25921550127,1.15847826117,0.151105860153,0.55405482056,1.76290170178,-1.35995274138,1.76290170178,-0.352580340357,1.15847826117,-0.352580340357,2.06511342209,-0.55405482056,-1.35995274138,1.86363894188,-1.35995274138,0.251843100255,1.76290170178
p001,f,ntr,-0.897599759741,-0.897599759741,0.157929579108,0.733672854844,0.349844004353,-1.08951418499,-1.08951418499,-0.801642547118,-1.08951418499,-0.321856484005,1.21345891796,-0.321856484005,0.157929579108,0.733672854844,0.157929579108,0.157929579108,-0.897599759741,-0.609728121873,0.733672854844,-1.08951418499,-1.08951418499,-0.51377090925,0.0619723664854,-0.321856484005,0.445801216976,-0.0339848461372,0.157929579108,-1.08951418499,-0.705685334496,0.445801216976,0.349844004353,2.07707383156,0.541758429599,1.98111661894,0.829630067466,-1.08951418499,-0.705685334496,-0.321856484005,0.829630067466,-1.08951418499,0.157929579108,-1.08951418499,3.70834644615,0.0619723664854,-0.417813696628,-0.705685334496,1.98111661894,0.253886791731
p001,f,sad,0.929100545349,-0.968636738768,-0.968636738768,-0.810491965092,-0.968636738768,-0.0197680967096,-0.336057644063,0.45466622432,-0.810491965092,-0.0197680967096,0.45466622432,-0.810491965092,0.929100545349,-0.968636738768,-0.968636738768,0.612810997996,-0.336057644063,-0.968636738768,0.929100545349,-0.0197680967096,0.612810997996,-0.810491965092,-0.968636738768,-0.0197680967096,-0.0197680967096,3.3012721505,-0.810491965092,-0.0197680967096,-0.336057644063,1.08724531903,2.51054828211,0.45466622432,-0.0197680967096,2.98498260314,1.40353486638,-0.0197680967096,-0.810491965092,0.770955771673,-0.177912870386,-0.336057644063,0.138376676967,-0.810491965092,-0.336057644063,-0.177912870386,-0.810491965092,-0.336057644063,-0.810491965092,-0.968636738768
p001,f,sup,1.18185560184,0.905128436534,-0.755234555324,-1.03196172063,0.628401271224,-0.570749778451,-1.30868888594,-0.755234555324,0.351674105914,-0.570749778451,-1.30868888594,1.73530993246,1.64306754403,-0.0172954478319,0.351674105914,-1.03196172063,1.18185560184,0.536158882788,0.351674105914,-0.294022613142,-1.30868888594,-0.201780224705,-0.294022613142,0.628401271224,-1.30868888594,-0.0172954478319,0.0749469406047,-0.755234555324,-1.03196172063,-0.0172954478319,2.47324903996,1.73530993246,-1.30868888594,-1.30868888594,-1.30868888594,-1.03196172063,-0.201780224705,0.905128436534,-0.478507390015,1.08961321341,1.08961321341,0.167189329041,0.0749469406047,0.99737082497,1.73530993246,-1.30868888594,-0.201780224705,-0.109537836268
p001,m,ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p001,m,dis,-0.86095425963,0.453293938816,-0.86095425963,0.891376671631,0.672335305223,-1.07999562604,-0.86095425963,1.69452834846,-1.07999562604,2.05959729247,-1.07999562604,-1.07999562604,0.818362882828,1.62151455966,1.11041803804,-0.714926682025,0.453293938816,-0.641912893222,0.453293938816,0.307266361211,-1.07999562604,0.0152112060005,0.453293938816,-0.130816371605,1.84055592606,-0.130816371605,-1.07999562604,0.088224994803,-0.349857738012,-0.130816371605,1.91356971487,-1.07999562604,0.672335305223,-1.07999562604,0.307266361211,0.526307727618,-0.641912893222,0.0152112060005,-1.07999562604,1.84055592606,-0.641912893222,-0.56889910442,-1.07999562604,0.234252572408,-1.07999562604,-1.07999562604,-0.86095425963,1.91356971487
p001,m,fea,0.316520518946,-0.817284325039,0.996803425336,-0.363762387445,-0.590523356242,-0.817284325039,-0.817284325039,1.67708633173,-0.817284325039,0.543281487742,-0.817284325039,1.67708633173,0.770042456539,-0.817284325039,-0.817284325039,-0.590523356242,-0.590523356242,0.316520518946,0.770042456539,1.90384730052,2.81089117571,1.90384730052,-0.817284325039,-0.817284325039,0.316520518946,-0.817284325039,-0.817284325039,1.67708633173,-0.817284325039,-0.817284325039,0.543281487742,-0.817284325039,-0.817284325039,0.543281487742,-0.590523356242,0.996803425336,0.770042456539,-0.817284325039,0.316520518946,-0.137001418648,1.90384730052,-0.817284325039,-0.363762387445,-0.817284325039,-0.590523356242,-0.817284325039,-0.817284325039,-0.590523356242
