,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p028,16.4420485175,-12.6684636119,103.773584906,-9.43396226415,-9.43396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5900621118,20.4968944099,4.34782608696,-22.5296442688,-9.78260869565
p029,-48.1392557023,-30.8523409364,313.445378151,120.015278839,187.394957983,-8.57142857143,-31.4285714286,-100.0,74.5454545455,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0997732426,-34.693877551,-23.8095238095,24.6753246753,-4.7619047619,0.0,0.0,0.0,0.0,0.0,5.89777195282,33.6828309305,-66.9724770642,-52.9608006672,-42.2018348624
p030,0.229182582124,-12.910618793,89.3048128342,19.0082644628,47.5935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.17691579943,23.3680227058,53.642384106,1.14388922336,-29.8013245033
p031,1.24640460211,-29.8178331735,-3.35570469799,30.3233679073,69.1275167785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.012033323,16.2604134526,71.0583153348,18.7512271746,19.222462203
p032,28.2229965157,-58.1881533101,-12.1951219512,17.0731707317,46.3414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.1822660099,48.9655172414,-50.3448275862,-16.4890282132,-27.5862068966
p033,-44.9225473322,44.578313253,116.86746988,-0.109529025192,66.265060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3984055161,13.2514544279,19.4570135747,11.8881118881,-23.9819004525
p034,-8.57142857143,-11.8367346939,20.0,37.1428571429,71.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.48299319728,10.2040816327,-6.12244897959,3.8961038961,-6.12244897959
p035,-4.4390637611,-51.5738498789,211.86440678,20.8012326656,83.0508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.4684159378,72.5947521866,-26.5306122449,-14.9041434756,-25.1700680272
p036,-14.7795414462,-30.582010582,86.6666666667,47.6094276094,76.2962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4761904762,-2.85714285714,-3.5527136788e-14,-15.6363636364,-34.0
p037,14.7012987013,-47.6363636364,48.3636363636,47.5702479339,52.7272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0292087095,52.3101433882,-6.31970260223,-41.6018925313,-30.8550185874
