,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p054,0.0,0.0,0.0,0.0,0.0,2.98273155416,-83.5164835165,-60.4395604396,130.769230769,-5.93406593407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.9736087206,-13.2530120482,34.9397590361,30.1204819277,0.240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p055,0.0,0.0,0.0,0.0,0.0,52.380952381,100.0,33.3333333333,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46139359699,37.8531073446,41.6195856874,12.9943502825,-28.8888888889,-2.04081632653,71.4285714286,14.2857142857,-100.0,37.1428571429,0.0,0.0,0.0,0.0,0.0
p056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.9798769333,-35.7392316647,-45.983701979,11.7578579744,44.167636787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p057,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,166.666666667,300.0,6.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.95551753636,20.3592814371,11.377245509,83.2335329341,-21.9161676647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p058,0.0,0.0,0.0,0.0,0.0,-40.0832177531,4.85436893204,-18.4466019417,138.834951456,14.9514563107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75438596491,9.47368421053,-21.4035087719,7.36842105263,5.54385964912,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,220.0
p059,0.0,0.0,0.0,0.0,0.0,37.1428571429,-100.0,-20.0,20.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.759265923,-22.9219143577,-31.4861460957,129.722921914,-6.90176322418,0.0,0.0,0.0,0.0,0.0,23.0769230769,-100.0,-38.4615384615,-7.69230769231,-1.53846153846
p060,0.0,0.0,0.0,0.0,0.0,-23.8095238095,-100.0,33.3333333333,100.0,6.66666666667,14.2857142857,100.0,-100.0,-100.0,6.66666666667,0.0,0.0,0.0,0.0,0.0,-5.66301561408,35.0734094617,34.4208809135,17.4551386623,-19.0864600326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p061,0.0,0.0,0.0,0.0,0.0,1.88261351052,-39.5348837209,48.8372093023,118.604651163,-42.9457364341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5515448149,0.214132762313,-43.4689507495,-56.3169164882,13.7473233405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p062,0.0,0.0,0.0,0.0,0.0,-31.4285714286,260.0,60.0,20.0,-36.0,0.0,0.0,0.0,0.0,0.0,3.8961038961,9.09090909091,-27.2727272727,-100.0,45.4545454545,3.80078636959,-100.0,-33.9449541284,92.6605504587,-3.11926605505,0.0,0.0,0.0,0.0,0.0,-34.693877551,-100.0,-100.0,71.4285714286,82.8571428571
p063,0.0,0.0,0.0,0.0,0.0,-36.7781155015,-100.0,87.2340425532,117.021276596,-1.27659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.4801920768,-19.3277310924,-3.19327731092,75.4621848739,14.0168067227,0.0,0.0,0.0,0.0,0.0,48.6823855756,-65.0485436893,-14.5631067961,-65.0485436893,-40.9708737864
