,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p043,0.0,0.0,0.0,0.0,0.0,-13.9310344828,-76.0,-55.2,4.0,188.0,0.0,0.0,0.0,0.0,0.0,15.8620689655,20.0,-100.0,-40.0,20.0,10.3448275862,-20.0,28.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p044,0.0,0.0,0.0,0.0,0.0,4.23000086858,-21.4105793451,-8.11083123426,-10.8312342569,-3.27455919395,37.9310344828,-100.0,-100.0,0.0,-100.0,-17.2413793103,260.0,-4.0,20.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1264367816,-100.0,-100.0,-33.3333333333,-100.0
p045,-3.44827586207,200.0,60.0,0.0,-100.0,-6.37408568443,-35.3535353535,-6.26262626263,20.202020202,41.4141414141,0.0,0.0,0.0,0.0,0.0,-10.875331565,84.6153846154,47.6923076923,38.4615384615,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p046,0.0,0.0,0.0,0.0,0.0,-32.9608938547,0.558659217877,-24.9162011173,60.8938547486,117.877094972,-2.19435736677,9.09090909091,30.9090909091,36.3636363636,-45.4545454545,0.0,0.0,0.0,0.0,0.0,-17.2413793103,0.0,-20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p047,-31.0344827586,-100.0,60.0,50.0,100.0,-13.3376707872,30.1886792453,40.3773584906,-23.5849056604,132.075471698,-8.04597701149,-100.0,-100.0,166.666666667,-100.0,0.0,0.0,0.0,0.0,0.0,-13.5632183908,-20.0,81.3333333333,-3.5527136788e-15,46.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p048,12.662996233,-100.0,53.2773109244,-59.6638655462,10.9243697479,-16.2502581045,-28.1437125749,-19.5209580838,23.9520958084,111.976047904,-0.689655172414,-100.0,-100.0,20.0,140.0,-17.2413793103,50.0,20.0,50.0,-100.0,-25.2268602541,52.6315789474,93.6842105263,-86.8421052632,194.736842105,0.0,0.0,0.0,0.0,0.0,10.3448275862,-100.0,-20.0,0.0,0.0
p049,10.3448275862,-20.0,-36.0,60.0,-100.0,6.17481956696,-55.8139534884,-38.6046511628,-16.2790697674,58.1395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68882426257,8.43373493976,4.09638554217,-74.6987951807,37.3493975904,0.0,0.0,0.0,0.0,0.0,-100.0,500.0,-100.0,200.0,-100.0
p050,0.0,0.0,0.0,0.0,0.0,-24.7648902821,9.09090909091,-12.7272727273,118.181818182,9.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.3782309834,-28.8303130148,-27.2487644152,14.6622734761,119.439868204,0.0,0.0,0.0,0.0,0.0,20.3761755486,-100.0,-100.0,63.6363636364,-100.0
p051,0.0,0.0,0.0,0.0,0.0,-10.1315321721,-50.5154639175,2.26804123711,29.8969072165,60.824742268,-17.2413793103,0.0,-20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.04597701149,33.3333333333,113.333333333,33.3333333333,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p052,0.0,0.0,0.0,0.0,0.0,-7.83336655372,8.67052023121,5.43352601156,7.51445086705,24.8554913295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4929338609,-11.4754098361,-9.50819672131,32.7868852459,-1.6393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
