,f_ang,f_ang,f_ang,f_ang,f_dis,f_dis,f_dis,f_dis,f_fea,f_fea,f_fea,f_fea,f_hap,f_hap,f_hap,f_ntr,f_sad,f_sad,f_sup,f_sup,f_sup,f_sup,m_ang,m_ang,m_ang,m_dis,m_dis,m_dis,m_dis,m_fea,m_fea,m_fea,m_fea,m_hap,m_hap,m_hap,m_ntr,m_sad,m_sad,m_sup,m_sup,m_sup,m_sup
,AU9,AU7,AU6,AU22+23+25,AU10+16+19+25+26,AU9,AU6,AU4,AU2,AU1,AU20+25,AU5,AU12,AU25,AU6,AU25,AU15+25,AU1+4,AU2,AU1,AU25+26+27,AU5,AU25+29,AU7,AU4,AU10+16+19+25+26,AU4,AU6,AU9,AU1,AU2,AU20+25,AU5,AU12,AU25,AU6,AU25,AU1+4,AU15+25,AU1,AU2,AU5,AU25+26+27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p011,3.57142857145,44.7478991597,0.140056022429,21.218487395,13.4207077326,14.0498034076,1.63946145597,16.25163827,-91.2035237725,-87.9906723669,7.32391933334,165.824588677,12.9011706618,29.1334372404,-7.05263996177,100.372670808,-129.032258065,-49.0322580645,30.4168421053,5.15368421059,82.0258646616,24.522105263,-38.4424192212,226.346313173,151.497218606,37.0588235295,60.5042016806,5.49019607841,-47.0588235294,-39.3608074012,-73.8323521167,-27.9786935801,41.9400056068,44.091456077,-20.4091456077,39.4705174488,92.5964546404,,,82.1245421248,16.9963369964,35.9706959706,-26.9010989011
p012,31.5997366689,107.175773535,27.9131007242,50.9545753785,5.59591068067,-44.1216034436,-28.0969501308,-5.70352434756,-39.5934600088,-53.2920901458,40.7718367948,15.2010605391,17.6256909713,50.8645132177,8.46538562778,31.3527180783,158.974153476,58.5021037869,-69.8181818182,-42.5454545455,140.571428571,-69.8181818182,56.5552094965,99.7120526533,46.964799906,3.14908610439,40.2680341019,-2.2902444396,31.1825589076,62.5155048375,86.688166708,109.997519226,131.580253039,61.2283464566,53.6692913386,-1.51181102361,,,,-22.3776223777,-33.5664335665,32.1678321678,-15.6643356644
p013,39.8881239243,28.1411359725,26.3339070568,57.056798623,40.8571428571,-18.2857142857,16.6233766234,52.2142857143,-5.32258064516,-5.32258064516,34.6774193548,9.67741935484,71.5354586858,47.6810112464,31.3467794405,0.68434559444,-13.6121942573,171.003190358,-18.7651006711,-2.6577181208,48.828379674,82.5771812079,15.9039615847,53.781512605,35.4957983193,10.3872889772,7.85359625484,5.48162859985,6.99106256213,37.00265252,55.4641909815,145.175729443,62.9641909815,88.2022471911,25.8426966292,3.59550561798,82.1940237414,74.4030163385,61.935483871,34.0837365874,62.9497159688,140.122028193,19.5918367347
p014,75.1485802333,192.559982391,63.7464230685,40.0176095092,1.42850176132e-11,50.7288629737,29.5785846806,-13.556851312,44.4903225806,11.6903225806,11.423655914,2.89032258065,27.2413793103,28.6699507389,-28.091954023,17.5415282392,-68.6165710524,-2.84397630025,10.6666666666,5.03286384974,18.7149564051,44.469483568,59.5150321709,32.8898861996,22.1464062464,27.5752773375,-11.9538148065,-8.87480190174,30.4278922345,21.6475095785,-41.6858237548,11.9252873563,57.7586206896,118.826979472,121.759530792,39.6480938417,67.6728676729,-30.8815608356,110.86240948,31.4396028682,-26.4754550469,43.0226144511,-11.0314396028
p015,132.589285714,235.714285714,102.191558442,20.0892857143,25.2672497571,-16.1321671526,13.1813764467,22.6433430516,9.45959962662,32.6107250285,69.4810358538,271.839020848,45.3639846743,43.6708629811,12.7713920817,20.1192636765,-66.9415474169,-11.0016977928,106.782608696,45.9130434782,-6.26086956524,-0.463768115945,50.8068714211,64.9661634564,12.374507325,4.0834845735,11.5398213402,-5.47764395313,15.8389704669,-49.0305790501,-18.2381262199,12.1014964216,113.988288875,78.1093057607,88.1536189069,8.27178729691,41.952983725,-3.53674531021,-46.2959961096,73.3333333333,16.2962962963,44.4444444443,-2.37037037035
p016,15.4990215263,84.5401174166,16.5949119373,56.5949119374,58.0608146873,36.0298336201,-7.34366035575,-20.5966724039,2.75268817207,50.752688172,-39.9139784946,2.75268817207,-15.1273609426,80.708963537,-2.76555189741,57.2785883951,-14.1321044547,56.3440860216,25.0350404313,16.948787062,21.1074316519,33.1212938005,4.58365164247,44.7914438503,45.7265087854,58.280909374,4.57000489387,5.38150108999,-20.1806290875,-10.9877264757,-44.8860315606,2.57159555817,22.9105786089,71.6097560975,85.2682926829,11.9024390244,30.9523809524,15.6230865909,90.7479617157,-2.66509896139,47.8150107779,76.3472467177,6.7724867725
p017,-37.9310344828,-29.8850574713,-44.4444444445,18.3908045977,54.693877551,35.5918367347,37.4619666048,33.8775510204,149.482653682,60.8034083991,61.4323392169,187.218502739,107.175348496,1.6434336023,-3.8033749083,93.5064935065,-9.83102918586,73.9784946236,-14.6409266409,20.1081081081,66.7710976283,79.5675675676,42.1606295328,84.9129871997,58.9262599905,40.46735095,-25.5077527845,6.02751692507,24.2847783359,42.3956442832,55.8693284937,-6.02540834846,46.6061705989,49.1210191084,33.8343949045,-9.57961783443,52.357494722,,,33.5309973046,11.6442048518,31.2668463612,10.4366576819
p018,12.2241086587,55.0084889644,24.4482173175,37.6910016977,91.4285714286,103.428571429,79.7922077922,37.4285714286,,,,,6.3660477453,76.6957180751,43.9728853523,23.3486943165,,,-27.5443037975,-32.6075949367,42.6184448464,56.8438818566,10.2742983985,19.9778024417,36.1503091803,16.6438139436,21.6252052978,28.2670604366,39.4895053265,-132.413793103,-132.413793103,-52.4137931034,-52.4137931034,70.0383141763,115.249042146,42.9118773946,54.7418967586,74.2202079446,-11.7302052786,-63.0092341119,-20.423682781,51.0592069529,32.5040738729
p019,45.292955892,187.228439763,48.3651525127,-8.16326530613,1.51371807004,-9.83916745513,-36.3292336802,-54.8722800378,109.857632006,42.8185258605,38.3492521175,127.734726978,21.7435518165,33.6929964738,-47.7470648054,-20.8695652174,13.5593220339,14.9152542373,13.7777777778,2.66666666665,54.5185185186,69.3333333333,-24.4897959184,85.7142857143,38.4839650146,14.9584487535,22.8531855956,30.0900277008,50.4847645429,-65.6338497418,-31.2377144761,10.6946526736,114.076295186,54.5403111741,81.6973125883,13.125884017,-5.65770862803,128.342245989,-80.6722689075,53.1621187801,33.3868378812,12.7126805779,-3.28731942217
p020,3.45514950164,-28.1727574751,9.65669988924,36.9435215946,13.7205223153,-42.642759696,-4.39396892333,-3.35217306571,157.722112092,168.89529645,77.275184718,41.5209947739,39.0640394089,58.0436312456,-7.50738916257,1.20300751887,-31.227975061,52.7445230291,-22.2222222222,4.44444444446,48.8888888889,109.62962963,57.0000973363,169.520781285,75.532915869,43.4051997464,-5.21786393693,3.84696681463,-64.4261255549,-9.3034019903,57.5422355936,-3.26313353391,14.8576718353,16.9667077682,63.3292231813,44.784217016,22.4299065421,62.8017144147,113.151364764,34.7944583239,-5.26913468089,76.7658414717,22.9661594367
p021,63.3647155137,97.7486696683,53.0495292673,13.5079819893,43.0528375734,-28.180039139,-26.187511119,-43.2485322896,-92.9032258065,147.096774194,-92.9032258065,227.096774194,26.4079015768,-8.05010273034,-39.9237567146,61.4405093514,8.89026084277,75.4931316561,-18.2704507513,-4.24707846411,20.6515621274,61.8631051753,19.0998433271,40.5284147556,20.5526278307,10.6903235426,-16.8693688896,8.14074847177,-24.153869092,-24.2568370987,4.39037775535,4.39037775546,29.8545687368,37.515842839,88.2129277566,22.9150823828,34.6814082048,64.7573885735,-30.3210554412,-46.8202764977,2.21198156694,88.66359447,31.1152073733
p022,76.5053128689,50.0590318772,44.5493900039,-39.1971664699,88.5976408913,105.111402359,59.573454069,41.8086500655,,,,,53.691904048,59.9807239238,0.539730134971,16.9731258839,35.8493564277,172.992213571,-8.79999999999,-37.6888888889,-5.94285714283,-46.5777777777,77.7985805721,8.96068271867,8.5165672487,6.59697188174,34.4834689463,33.3093006489,8.65176640236,,,,,113.815789474,118.421052632,51.052631579,-25.4693877552,-117.637201508,24.7004608296,18.2592242196,-27.4361400189,77.8618732261,24.2194891203
p023,77.7437155121,101.778050276,47.4146740242,47.700797057,82.3680823681,6.69240669249,29.2968292969,22.9086229086,-87.3761747524,22.8600457202,-24.3840487682,63.8049276098,82.3484168696,7.1492665776,-68.7296500449,77.0764119601,-11.7599020008,-5.68395263369,38.5222929936,7.9490445859,-0.786169244709,23.2356687899,-5.97572362285,27.8867102397,70.2147525677,34.3457943925,-25.6341789052,0.93457943924,11.214953271,84.3366452367,10.0993571011,51.2857977791,241.963763881,37.1014492754,99.9033816424,24.347826087,43.3497536946,42.0705789318,20.0072490032,-104.446546831,-104.446546831,14.7587511825,-64.1816461684
p024,39.1747192479,83.0504048055,55.2624706189,67.6939148602,19.8445905559,-17.0950388523,15.084497093,14.2857142857,-36.310585184,3.89041984118,19.9708218512,84.2924298915,88.429118774,33.1910235359,48.429118774,18.2995252482,3.1980456388,56.8985619899,53.3454545454,56.0727272727,6.98181818186,21.5272727273,-13.6812619785,75.5417956657,46.4691139614,60.4000404081,17.8719351161,0.323264976268,-5.8187695727,23.8244514106,31.0971786834,23.8244514106,60.1880877742,53.7142857142,79.746031746,4.57142857137,38.5670057496,26.4750125355,167.407655023,10.4515762568,74.0698665153,115.421755183,19.9943197955
p025,24.4461420931,129.258976318,10.8989050165,24.4461420932,64.1686182671,48.7119437938,57.6538215883,29.0398126464,-3.40304856424,29.5639844028,66.9266217653,66.9266217654,20.5492911618,37.7619292699,-26.9948065316,11.1498257841,49.3708738426,63.3431085043,-35.3319587629,-15.5381443299,15.2129602357,95.8020618557,74.9234273149,37.2732270478,58.9020654992,31.7516987216,18.7163751831,-17.9200737072,-8.29206495449,18.1665264928,-52.0773759461,-11.1017661901,76.7031118587,71.4209115282,34.9597855228,16.7292225201,51.4619883041,36.1960620025,25.8064516129,25.0127097102,-13.4214539908,12.2013218099,24.7280122013
p026,31.4024958093,104.153473645,34.7923263178,-10.0577388713,35.4740061162,43.8619484492,22.8444338536,8.99956312799,-26.6812465829,-43.6303991252,-13.1219245489,217.386550027,-6.29202393438,69.4554843711,4.44142865953,19.5816644415,29.7903969081,53.5691987514,12.1361426255,12.1361426255,31.585089141,19.9157212317,9.01126408007,72.8410513142,38.1905953872,9.99333777482,-24.7263728943,2.39840106596,2.39840106597,41.9860451006,-26.9875619375,52.5432298513,133.481646273,-11.0625909753,50.0727802038,-9.31586608445,-31.9176319176,2.01868648994,-53.5133783445,32.688172043,12.0430107527,84.3010752688,17.8924731182
p027,71.5088282504,96.7897271267,42.2953451043,25.1605136437,1.88902007084,-115.702479339,-75.7325319309,-46.2809917356,101.265822785,212.658227848,81.0126582278,121.518987342,-7.53677215449,27.3129844344,17.5631103367,-19.2675684592,-20.0131665569,37.4562211981,-55.5608591885,-24.0572792363,-6.05523354928,-75.6085918854,32.596568039,125.753830944,86.378080644,71.2441481061,-52.8220821596,-25.2518087672,-30.6426443467,4.95788971874,-45.9176863181,10.4878436358,110.027014143,56.1275626423,69.7949886104,5.83143507977,89.7959183672,25.8719834859,-15.5703730402,-8.49110728623,-27.76821572,189.09925416,-3.02925989676
p028,8.72774641772,13.2870169345,24.2292661745,30.6122448979,26.0869565217,9.93788819879,-16.9395821569,-4.19254658381,98.3102918588,79.2626728112,-24.4410308927,72.9134664619,0.57009382796,53.3173465752,-4.38972247515,-6.72268907567,-19.9163091265,32.6288468669,54.8571428572,37.7142857142,-9.79591836736,9.14285714286,-30.5029474476,68.7152472929,54.7848990342,35.7071112897,26.7921712679,30.9361189233,-39.2928887103,-45.6091954022,-62.6758620689,-8.27586206893,-8.27586206902,121.553398058,95.3398058252,-35.145631068,9.48222083594,3.76688282189,-61.7900954111,19.0476190477,-33.0158730159,133.333333333,1.66640035104e-11
p029,24.2157842158,0.719280719232,34.8451548451,28.4115884115,27.7850589777,-72.870249017,-58.85857262,-48.0996068152,,,,,71.7499539001,58.2281815547,-10.7099391481,15.9389571853,,,41.5670103093,4.45360824744,66.3092783505,83.9823269515,-35.5711515375,192.372333549,141.508911257,45.8388157895,61.2406015038,55.5263157895,-69.4736842105,65.8307210032,33.1034482759,38.5579937304,-97.8056426333,43.6666666667,-15.7777777778,-23.3333333334,-11.6119174943,,,-45.9365593887,8.52049085436,37.6939106276,14.7441537393
p030,0.439560439576,-23.1501831502,-6.05616605615,100.952380952,32.5449385053,62.8192999054,10.3208050228,-20.6244087039,-23.6300038865,87.2133696074,-55.7585179427,72.7555382821,33.9672947032,26.2353359403,21.286882332,21.3649851632,62.3534961357,61.8135636271,-10.2564102563,-18.4615384614,-16.4102564102,46.4957264959,92.9615158165,-7.49344323721,-17.6845260398,-19.2129469535,11.7613350064,-15.2707656131,-8.9632754686,-18.6452228431,28.7856071965,-21.0167643451,92.8172277498,12.6967741935,71.0193548386,7.43225806449,-19.7044334975,74.6122421305,-31.3257505127,56.6886213944,74.4946627298,-21.530774472,56.1798773563
p031,51.9906323184,83.2872045984,40.3661911858,30.530125612,37.2724467756,92.0703486578,39.7632604976,40.2344955261,31.5349166962,48.2382133995,8.09169325302,28.0184331796,85.6774932037,61.2554422256,-23.5341250536,10.6794182107,40.5305159042,64.154209284,-28.4511278195,-14.917293233,-9.33190118152,121.423558897,-31.2022681413,71.4464509207,31.3248703736,-5.11489992584,-9.09880334639,13.1949592291,-34.6923647146,-14.8881640261,-35.5638397018,9.43616029819,21.5983224604,33.2258064516,9.03225806448,27.0967741935,12.5345622119,,,-50.8863399374,16.2669447342,30.1355578727,32.6173096976
p032,8.12807881771,56.4039408866,-6.81444991791,17.6108374384,70.1477832512,-29.1625615764,4.69323779667,-6.40394088672,11.7774410046,-15.0681965793,-2.54023237348,76.2069712057,15.031434559,78.2516397682,-0.548675938285,7.619047619,-19.1939141248,53.0056323605,4.24834874505,48.6340819022,43.8784676354,5.83355350063,37.642454242,96.9379532634,101.047542305,24.4811220514,15.2521276272,-12.1272224977,-72.4233194021,27.4630541873,56.748768473,48.8916256158,73.8916256158,38.9830508475,53.1073446328,42.7118644068,-39.1389432485,179.472140762,161.290322581,48.0146052031,53.1264262893,-3.74258329532,19.6439981744
p033,63.1578947369,156.937799043,70.8133971292,80.3827751196,24.649859944,30.8554190908,23.2865174042,-12.5834949364,120.430107527,67.0967741935,-21.7921146953,13.7634408602,38.2630906769,32.5488049625,-1.14431673051,47.2331558231,,,11.2894736841,-20.2894736842,90.5187969925,-10.4210526316,58.2787597798,105.963488844,86.6531440163,126.070720037,7.76219928976,71.7469949819,12.323491656,-30.5623122049,27.1970238947,54.0849906997,133.753040492,9.57678355502,46.8198307133,49.3349455864,137.715587374,,,-77.0868347339,-51.9887955182,38.2072829132,0.0896358543488
p034,32.878953108,127.917121047,26.3904034897,63.7949836423,17.68707483,1.36054421767,11.3790970934,1.36054421769,109.378337962,119.974364452,70.5262408316,24.6101260413,-0.587635176492,24.568746903,-0.587635176487,131.689630167,40.2178466695,46.4516129033,-52.7304347826,-49.2521739131,2.42484472048,124.660869565,156.983874631,-27.186009539,-46.8771292301,29.9099258213,12.2924761569,-4.48604733305,-15.8954433063,44.3051201671,20.0626959247,44.3051201671,201.880877743,48.9655172415,153.563218391,33.1034482758,117.823971694,23.071311065,56.7741935483,40.0980993255,-25.9963212753,107.050889025,37.1796443899
p035,39.1896611947,108.138316452,13.272790779,31.8546978695,115.063168124,15.9378036929,27.5642724622,17.2983479106,-77.4193548387,-77.4193548387,82.5806451613,242.580645161,116.839532989,33.9598929444,-9.77464023892,-72.936109117,-8.84792626728,114.580645161,-126.757281553,-80.1553398058,-60.1830790568,44.1165048543,-16.2575622709,111.77526666,50.2210219815,5.12820512822,58.608058608,64.9572649572,184.615384615,51.528952505,-25.4521795706,43.0383864672,57.1893298632,88.5133020345,47.8247261345,-5.00782472612,-38.0952380952,,,-69.9507389163,-49.2610837439,5.91133004924,-26.2725779968
p036,46.015037594,104.661654136,22.8571428572,46.0150375939,-13.3333333333,-10.4761904762,-26.1125541126,-44.4761904762,-66.1654135338,-49.6240601503,-48.1203007518,84.2105263157,85.3135848183,57.7009290177,2.84378616058,-35.3362514922,17.4178215797,28.1915210781,-95.7686746988,-69.7445783133,0.0660929432164,31.460240964,89.6985367574,93.2949403538,27.3608744197,77.0981507823,54.1895278738,34.4555081397,78.8999525842,99.1589571068,47.9394449116,25.9882253995,172.329688814,38.2474226804,5.77319587629,64.5360824742,-11.5171650056,36.5132161625,76.2935700368,-1.3605442177,27.2108843537,51.0204081634,21.4965986394
p037,-12.5615763548,38.4236453199,-4.43349753702,56.8965517241,67.3393520978,8.70950610727,-26.5726838217,-15.8258098779,-91.3548387097,-79.3548387097,31.311827957,180.64516129,-19.9215362378,52.7559659006,9.3958290316,5.35714285714,16.9219477566,50.9391055335,-31.3043478261,20.8695652174,35.7763975155,125.217391304,-53.7088348853,150.461049285,66.1367249603,42.8394168131,15.8116312392,14.3521869507,81.1498293869,-38.4236453202,-26.178747361,22.8008444757,28.9232934552,41.369193154,57.5061124694,-4.1075794621,-32.3450134772,44.2138506655,-8.93300248138,-88.2602545969,-9.05233380477,48.3734087695,-34.3988684583
p038,33.9869281046,81.045751634,6.97167755992,-22.2222222222,21.5213358071,92.2077922079,51.4757969304,25.9740259741,101.283385362,135.691987513,55.4052491618,109.8855359,72.9970326411,91.5642221281,-12.1068249258,57.8849721707,-23.0474208414,66.9802289283,-9.82857142853,41.6,44.8653061225,45.4095238094,94.3825806184,120.139090119,57.2256488801,9.6657183499,17.020930705,32.773826458,68.4495021337,-54.1028950765,-7.25797529046,26.1110086668,96.6992439609,58.7939698492,71.3567839196,22.3115577889,-50.6981740064,-33.2711276993,-39.8826979472,50.2532928066,7.70010131722,71.5298885511,-28.0445795339
p039,37.8151260505,76.9455608333,26.8176835952,-28.169528681,27.6829553425,-2.05751695113,39.7219801475,15.6184241291,-55.4079696396,-49.5256166984,-8.34914611005,85.7685009487,70.751231527,54.6798029556,5.39408866994,12.3076923075,-26.4855687606,68.2512733446,56.0000000001,126.454545455,1.45454545454,22.6666666668,-48.8922841864,34.2245989306,-28.1130634071,4.13760304372,23.3716822176,43.595434369,46.6074825618,-43.837487197,-36.7087743257,-26.0157050187,104.677364288,127.542262679,67.2041612483,27.0481144343,116.144018583,25.1361541684,-42.396313364,-3.6866359447,-36.3748079877,37.603686636,33.8187403994
p040,72.5594276484,194.691899377,53.1733210247,-33.0948534503,-8.60909335486,-83.1853645413,-68.5988211412,-37.9876244283,98.5671596045,81.4650218373,33.9590835952,37.7595586545,4.42963896644,91.7105043153,7.56279823533,26.0818020154,-34.4860118291,53.5229870459,3.46025878005,43.3863216266,53.209400581,-15.0240295748,134.453781513,-94.1176470588,-94.1176470588,18.5511306784,34.0318476801,12.0872523514,115.509305583,-37.1352785146,-53.1352785146,-1.75066312994,150.557029178,21.0635538262,54.7859922179,38.1841763943,53.4954407296,75.8122243517,85.5473710947,38.7231815802,3.55834641547,38.7231815803,14.986917844
p041,103.246753247,89.6103896103,45.4545454545,-5.84415584414,-22.4248564674,-46.3356973995,-34.7302815387,-37.8250591016,30.1593470657,56.6653711621,-5.18201839618,49.4364554993,-14.7255453905,33.5980697697,-17.4806474314,-27.5862068966,70.7834101382,-2.55820476856,-8.02730375428,-5.97952218431,7.1847879083,58.8668941981,-32.7077981452,55.2270649193,31.2448295381,17.6420292609,5.34187454203,6.2701881057,82.0824624741,17.9373615943,-2.42961088267,15.1850680164,144.542866182,6.16891064871,4.70012239902,-2.93757649939,-74.5341614908,6.56364295365,36.3899963753,-16.0248447205,30.0621118013,106.583850931,35.9751552795
p042,11.6402116402,67.724867725,28.9241622575,48.6772486773,39.3442622951,-70.6088992974,-15.8398978071,-17.7400468384,-54.7409579668,42.228739003,-6.25610948195,-54.7409579668,22.2387974067,61.8870027787,21.839462964,-15.7273918741,25.4797876684,1.17599020014,-10.6666666666,-20.923076923,15.7069597069,78.2222222221,-34.8983279318,134.189921703,96.1596925461,57.0009930487,25.1950631295,29.9569678914,49.4538232374,-37.9997252369,-62.3821953565,11.0042588268,50.4464899025,39.9311531841,37.1772805508,-2.20309810676,34.4497607655,70.4836043722,-9.38416422289,0.824742267987,3.29896907223,-6.59793814429,1.31958762884
p043,16.8202764976,8.75576036864,17.8955453149,45.0460829493,6.43863179079,17.1313595861,-22.1589275915,14.7168726646,-31.7222162683,-17.104276069,62.1869753153,106.483763798,-19.2754255783,49.2960029931,11.7119161938,78.1954887219,12.7264692885,58.7538665487,-43.3548387097,23.0046082949,26.1645819618,74.6175115206,11.4467408585,38.4737678855,11.4467408584,24.0662139219,-2.27019160797,-27.7079796264,-39.3208828522,-62.0689655172,-41.2689655172,17.9310344828,201.931034483,24.347826087,42.7931488801,-3.16205533599,45.782111064,33.7444261438,-67.8745028722,-39.2156862745,36.6013071896,65.3594771242,25.7952069717
p044,29.1127005606,59.1532959598,30.4658805335,51.8461241059,120.576671035,71.0353866316,33.5041105683,7.73263433813,48.7388668513,69.1565002619,30.1773819326,126.69710351,66.145136387,56.6781854275,17.0705095213,78.7119856886,60.1610371194,21.3541297412,-39.5826086957,-69.147826087,4.8894409938,73.4608695653,57.9134420568,56.2194838411,21.3239445977,57.3886639676,-48.3306167517,-27.0518954729,-75.3036437247,-25.6405802137,-12.3408321028,-15.0612351255,-7.50456006264,26.7452135493,68.5714285713,19.3225331369,49.4669509595,71.862941812,48.8964346349,-34.5762711864,-13.5593220339,63.0508474578,-20.0677966101
